year,state,lga,fvi_score,annual_rainfall_mm,population_exposed_thousands
2022,Borno,Biu,4.44,2420,31
2022,Borno,Magumeri,1.79,2161,23
2022,Borno,Bama,2.73,2169,33
2022,Cross River,Calabar South,2.57,2131,23
2022,Cross River,Calabar South,9.78,1568,16
2022,Cross River,Ogoja,4.17,1282,15
2022,Cross River,Obubra,9.61,1443,15
2022,Cross River,Abi,9.16,1231,8
2022,Cross River,Etung,5.66,1419,13
2022,Cross River,Obanliku,4.76,1546,22
2022,Cross River,Akamkpa,3.47,1623,18
2022,Cross River,Yakurr,9.91,1448,10
2022,Cross River,Yala,2.33,1505,19
2022,Cross River,Boki,3.51,1588,16
2022,Cross River,Ikom,4.76,1334,9
2022,Cross River,Obudu,6.94,1386,12
2022,Cross River,Odukpani,8.1,1329,12
2022,Cross River,Akpabuyo,5.52,1277,18
2022,Cross River,Bekwara,1.94,1539,18
2022,Cross River,Bakassi,5.02,1630,17
2022,Cross River,Bakassi,9.48,1759,19
2022,Cross River,Biase,6.37,1711,13
2022,Cross River,Calabar-Municipal,3.68,1902,12
2022,Delta,Isoko North,6.17,1484,28
2022,Delta,Aniocha South,9.85,1678,21
2022,Delta,Bomadi,6.64,1921,20
2022,Delta,Ndokwa East,8.98,1548,16
2022,Delta,Ndokwa West,4.44,1893,30
2022,Delta,Uvwie,3.93,1806,14
2022,Delta,Aniocha North,7.18,1639,33
2022,Delta,Oshimili South,7.36,1592,12
2022,Delta,Bomadi,2.72,1834,14
2022,Delta,Bomadi,5.19,1735,26
2022,Delta,Bomadi,7.13,1881,27
2022,Delta,Oshimili North,4.07,1958,23
2022,Delta,Okpe,5.35,1780,29
2022,Delta,Warri South West,2.61,1786,29
2022,Delta,Warri South,2.76,1475,78
2022,Delta,Ukwuani,4.97,1399,72
2022,Delta,Isoko South,6.74,1139,64
2022,Delta,Ika North East,8.42,1451,38
2022,Delta,Warri North,1.58,1503,74
2022,Delta,Ika South,9.03,1205,36
2022,Delta,Ethiope East,8.89,742,29
2022,Delta,Ethiope East,5.14,710,38
2022,Delta,Isoko North,3.94,839,18
2022,Delta,Patani,4.01,719,17
2022,Delta,Ethiope West,8.96,775,38
2022,Delta,Ughelli South,8.25,689,16
2022,Delta,Burutu,6.17,699,37
2022,Delta,Ughelli North,8.59,705,18
2022,Delta,Sapele,6.68,915,31
2022,Delta,Udu,1.38,854,27
2022,Ebonyi,Abakaliki,6.04,754,38
2022,Ebonyi,Izzi,9.66,2099,28
2022,Ebonyi,Ohaukwu,1.97,1961,26
2022,Ebonyi,Ivo,6.66,2368,27
2022,Ebonyi,Ikwo,7.5,2413,26
2022,Ebonyi,Afikpo North,4.6,2419,32
2022,Ebonyi,Ishielu,6.08,2105,31
2022,Ebonyi,Ebonyi,8.64,2178,20
2022,Ebonyi,Afikpo South,5.58,2361,12
2022,Ebonyi,Ezza South,9.74,2202,30
2022,Ebonyi,Ohaozara,4.37,2554,25
2022,Ebonyi,Ezza North,1.85,2251,16
2022,Ebonyi,Onicha,9.64,2481,14
2022,Edo,Egor,2.97,2546,15
2022,Edo,Oredo,4.61,2174,22
2022,Edo,Owan West,2.19,2256,30
2022,Edo,Esan South East,4.59,2413,29
2022,Edo,Esan North East,4.04,1990,13
2022,Edo,Esan Central,8.12,2129,29
2022,Edo,Owan East,7.78,2299,32
2022,Edo,Uhunmwonde,6.27,2448,29
2022,Edo,Etsako West,6.16,2087,16
2022,Edo,Ikpoba-Okha,8.41,2073,17
2022,Edo,Etsako East,2.15,2020,31
2022,Edo,Etsako Central,7,2233,27
2022,Edo,Orhionmwon,2.66,2474,28
2022,Edo,Akoko-Edo,5.12,2546,26
2022,Edo,Igueben,2.59,1998,17
2022,Edo,Ovia North East,1.76,907,17
2022,Edo,Ovia South West,1.16,797,23
2022,Edo,Esan West,5.82,940,9
2022,Ekiti,Ikole,9.96,868,21
2022,Ekiti,Ilejemeji,4.48,936,17
2022,Ekiti,Moba,4.21,797,20
2022,Ekiti,Ido-Osi,4.98,897,24
2022,Ekiti,Ikere,2.55,857,18
2022,Ekiti,Ekiti East,9.15,719,12
2022,Ekiti,Irepodun/Ifelodun,8.19,832,18
2022,Ekiti,Ekiti South West,9.18,811,19
2022,Ekiti,Efon,9.1,946,21
2022,Ekiti,Ise/Orun,8.18,810,23
2022,Ekiti,Emure,6.55,849,18
2022,Ekiti,Oye,7.03,756,11
2022,Ekiti,Ado Ekiti,2.83,814,10
2022,Ekiti,Ijero,3.05,941,14
2022,Ekiti,Ekiti West,4.79,887,24
2022,Ekiti,Aiyekire (Gbonyin),4.55,849,9
2022,Enugu,Udi,2.18,908,13
2022,Enugu,Udenu,5.58,961,13
2022,Enugu,Enugu East,5.31,855,17
2022,Enugu,Ezeagu,1.99,811,11
2022,Enugu,Aninri,2.64,823,9
2022,Enugu,Oji-River,2.81,865,18
2022,Enugu,Enugu South,1.46,884,16
2022,Enugu,Enugu North,5.57,944,17
2022,Enugu,Nkanu East,3.03,1028,28
2022,Enugu,Nsukka,7.1,1281,13
2022,Enugu,Nkanu West,9.32,1293,18
2022,Enugu,Uzo-Uwani,9.95,1209,30
2022,Enugu,Awgu,2.38,1118,26
2022,Enugu,Isi-Uzo,8.92,1325,22
2022,Enugu,Igbo-Eze South,4.54,1037,28
2022,Enugu,Igbo-Eze North,8.25,1062,17
2022,Enugu,Igbo-Etiti,9.85,1226,17
2022,Federal Capital Territory,Bwari,9.12,1081,29
2022,Federal Capital Territory,Abaji,3.7,1106,30
2022,Federal Capital Territory,Abuja Municipal,9.39,1189,27
2022,Federal Capital Territory,Kuje,4.26,1080,26
2022,Federal Capital Territory,Gwagwalada,9.83,1314,15
2022,Federal Capital Territory,Kwali,9.52,1086,27
2022,Gombe,Akko,8.25,1286,31
2022,Gombe,Shomgom,5.97,1100,26
2022,Gombe,Balanga,5.25,1245,21
2022,Gombe,Billiri,8.47,1323,17
2022,Gombe,Funakaye,6.67,1289,21
2022,Gombe,Gombe,4.21,1147,21
2022,Gombe,Nafada,5.51,1050,29
2022,Gombe,Yamaltu/Deba,1.34,1148,20
2022,Gombe,Kwami,5.05,946,18
2022,Gombe,Kaltungo,4.67,1011,14
2022,Gombe,Dukku,9.01,893,20
2022,Imo,Njaba,6.84,902,16
2022,Imo,Ngor-Okpala,1.3,1016,15
2022,Imo,Mbaitoli,8.77,787,16
2022,Imo,Orlu,9.25,869,10
2022,Imo,Ahiazu-Mbaise,3.67,997,19
2022,Imo,Isu,3.4,799,12
2022,Imo,Okigwe,6.84,1001,16
2022,Imo,Owerri-Municipal,5.65,761,11
2022,Imo,Ezinihitte,6.33,889,21
2022,Imo,Oru West,5.62,940,9
2022,Imo,Ohaji/Egbema,6.59,922,8
2022,Imo,Owerri West,3.92,860,19
2022,Imo,Unuimo,8.2,912,12
2022,Imo,Orsu,4.7,771,16
2022,Imo,Nwangele,3.77,830,11
2022,Imo,Nkwerre,2.2,783,15
2022,Imo,Owerri North,1.24,865,13
2022,Imo,Oru East,3.54,830,14
2022,Imo,Oguta,8.49,844,11
2022,Imo,Ideato North,1.07,796,11
2022,Imo,Ideato South,4.09,765,9
2022,Imo,Obowo,2.02,886,19
2022,Imo,Ehime-Mbano,2.04,988,20
2022,Imo,Ikeduru,9.36,976,21
2022,Imo,Isiala Mbano,2.78,993,9
2022,Imo,Aboh-Mbaise,7.07,848,20
2022,Imo,Ihitte/Uboma,5.24,910,20
2022,Jigawa,Buji,1.43,856,8
2022,Jigawa,Gwaram,5.58,820,9
2022,Jigawa,Gwiwa,5.5,898,10
2022,Jigawa,Hadejia,8.85,920,19
2022,Jigawa,Auyo,6.17,898,19
2022,Jigawa,Kiri Kasamma,1.52,875,17
2022,Jigawa,Sule-Tankarkar,7.6,836,14
2022,Jigawa,Garki,8.92,991,21
2022,Jigawa,Kafin Hausa,4.99,935,9
2022,Jigawa,Gagarawa,5.27,905,7
2022,Jigawa,Babura,7.94,890,10
2022,Jigawa,Taura,4.16,824,7
2022,Jigawa,Kazaure,6.31,822,8
2022,Jigawa,Miga,3.08,753,8
2022,Jigawa,Dutse,5.95,664,12
2022,Jigawa,Kiyawa,9.44,833,15
2022,Jigawa,Ringim,1.3,838,5
2022,Jigawa,Kaugama,3.09,750,8
2022,Jigawa,Jahun,1.57,835,7
2022,Jigawa,Maigatari,9.25,711,5
2022,Jigawa,Gumel,2.54,761,8
2022,Jigawa,Birni Kudu,9.44,745,13
2022,Jigawa,Biriniwa,6.46,744,14
2022,Jigawa,Malam Madori,7.94,636,12
2022,Jigawa,Roni,8.75,701,10
2022,Jigawa,Yankwashi,7.73,670,6
2022,Jigawa,Guri,3.29,632,11
2022,Kaduna,Giwa,9.94,762,15
2022,Kaduna,Soba,3.41,786,9
2022,Kaduna,Ikara,1.26,826,8
2022,Kaduna,Jema'a,9.07,799,15
2022,Kaduna,Kaura,5.38,774,10
2022,Kaduna,Kubau,6.75,787,15
2022,Kaduna,Kudan,7.25,805,12
2022,Kaduna,Kachia,2.52,807,9
2022,Kaduna,Birnin-Gwari,6.69,689,12
2022,Kaduna,Kaduna South,7.16,827,8
2022,Kaduna,Chikun,6.9,789,7
2022,Kaduna,Igabi,1.83,660,6
2022,Kaduna,Kaduna North,9.78,648,13
2022,Kaduna,Lere,6.08,755,7
2022,Kaduna,Kajuru,7.16,740,7
2022,Kaduna,Markafi,7.25,736,13
2022,Kaduna,Kauru,7.42,726,6
2022,Kaduna,Kagarko,3.69,796,8
2022,Kaduna,Sabon-Gari,5.05,762,10
2022,Kaduna,Sanga,8.93,770,7
2022,Kaduna,Jaba,8.02,702,9
2022,Kaduna,Zango-Kataf,8.25,1183,20
2022,Kaduna,Zaria,4.54,1127,17
2022,Kano,Dawakin Tofa,7.64,919,18
2022,Kano,Doguwa,4.09,1011,18
2022,Kano,Dala,3.47,1161,18
2022,Kano,Makoda,3.07,917,24
2022,Kano,Fagge,5.51,1091,19
2022,Kano,Gabasawa,4.51,1079,18
2022,Kano,Kunchi,2.22,1116,28
2022,Kano,Garko,3.9,1058,23
2022,Kano,Nasarawa,1.45,1109,27
2022,Kano,Garum Mallam,7.81,1109,18
2022,Kano,Ungogo,1.45,1086,28
2022,Kano,Kibiya,6.87,973,27
2022,Kano,Kura,8.04,938,14
2022,Kano,Gaya,8.54,1010,17
2022,Kano,Kiru,2.91,1090,24
2022,Kano,Gezawa,4.55,989,28
2022,Kano,Ajingi,6.39,977,28
2022,Kano,Madobi,7.92,1186,11
2022,Kano,Tudun Wada,5.06,1065,26
2022,Kano,Tsanyawa,1.51,1402,24
2022,Kano,Tofa,2.42,1275,22
2022,Kano,Albasu,8.48,1225,22
2022,Kano,Kabo,3.43,1533,36
2022,Kano,Minjibir,5.95,1484,28
2022,Kano,Tarauni,4.05,1609,16
2022,Kano,Takai,9.51,1360,25
2022,Kano,Sumaila,3.62,1273,15
2022,Kano,Kumbotso,3.39,1310,33
2022,Kano,Shanono,1.45,1635,43
2022,Kano,Warawa,1.85,1496,36
2022,Kano,Bagwai,5.63,1304,38
2022,Kano,Bebeji,2.56,1327,21
2022,Kano,Bichi,2.96,1629,39
2022,Kano,Rogo,3.73,1402,39
2022,Kano,Wudil,3.02,1542,18
2022,Kano,Rimin Gado,5.98,1361,25
2022,Kano,Rano,4.94,1264,42
2022,Kano,Gwale,3.53,1407,21
2022,Kano,Bunkure,2.3,1263,27
2022,Kano,Gwarzo,6.14,1588,42
2022,Kano,Dambatta,3.82,1158,27
2022,Kano,Dawakin Kudu,4.82,1293,19
2022,Kano,Kano Municipal,7.96,1240,18
2022,Kano,Karaye,5.93,1017,19
2022,Katsina,Dutsi,7.68,1356,26
2022,Katsina,Malumfashi,3.29,1294,32
2022,Katsina,Rimi,8.64,1236,14
2022,Katsina,Kurfi,7.23,1327,16
2022,Katsina,Daura,3.33,1088,23
2022,Katsina,Danja,3.45,1148,27
2022,Katsina,Dandume,5.73,1036,18
2022,Katsina,Katsina,5.51,1128,28
2022,Katsina,Safana,8.97,1114,24
2022,Katsina,Sabuwa,8,1225,26
2022,Katsina,Kusada,6.71,1215,21
2022,Katsina,Dan Musa,3.94,1277,27
2022,Katsina,Bindawa,8.03,1839,39
2022,Katsina,Batagarawa,4.69,1812,42
2022,Katsina,Charanchi,4.69,1841,70
2022,Katsina,Mai'adua,4.48,1936,37
2022,Katsina,Musawa,4.6,1796,71
2022,Katsina,Ingawa,3.62,1612,82
2022,Katsina,Jibia,1.22,2172,58
2022,Katsina,Baure,9.49,2001,30
2022,Katsina,Sandamu,5.52,2102,40
2022,Katsina,Bakori,1.73,1706,68
2022,Katsina,Batsari,8.26,1981,55
2022,Katsina,Matazu,3.07,2018,75
2022,Katsina,Dutsin-Ma,1.39,1999,44
2022,Katsina,Kafur,2.83,1765,54
2022,Katsina,Faskari,6.09,1774,72
2022,Katsina,Mashi,5.12,2043,74
2022,Katsina,Kankia,5.33,1831,63
2022,Katsina,Kaita,4.74,2039,41
2022,Katsina,Funtua,8.79,2058,58
2022,Katsina,Kankara,4.04,2016,72
2022,Katsina,Zango,1.68,1140,19
2022,Katsina,Mani,9.03,1183,27
2022,Kebbi,Dandi,1.78,1193,31
2022,Kebbi,Jega,5.11,1322,40
2022,Kebbi,Bunza,1.19,1160,18
2022,Kebbi,Ngaski,7.67,1298,21
2022,Kebbi,Birnin Kebbi,1.84,1344,29
2022,Kebbi,Fakai,5.14,1464,24
2022,Kebbi,Koko/Besse,4.13,1108,20
2022,Kebbi,Aleiro,5.73,1290,22
2022,Kebbi,Zuru,9.52,1478,27
2022,Kebbi,Sakaba,3.23,1476,13
2022,Kebbi,Gwandu,1.89,1271,21
2022,Kebbi,Augie,7.11,1087,34
2022,Kebbi,Argungu,2.36,1083,30
2022,Kebbi,Kalgo,6.74,1410,34
2022,Kebbi,Wasagu/Danko,8.44,1342,14
2022,Kebbi,Arewa-Dandi,8.88,1326,25
2022,Kebbi,Suru,6.69,1131,14
2022,Kebbi,Maiyama,5.92,1248,21
2022,Kebbi,Bagudo,6.38,1143,26
2022,Kebbi,Shanga,9.84,1105,33
2022,Kebbi,Yauri,4.72,1363,30
2022,Kogi,Ajaokuta,6.1,1096,20
2022,Kogi,Ankpa,5.71,1394,19
2022,Kogi,Dekina,1.82,1377,37
2022,Kogi,Ibaji,8.51,1307,15
2022,Kogi,Idah,2.14,1386,14
2022,Kogi,Kogi,1.47,1366,35
2022,Kogi,Bassa,4.06,1315,14
2022,Kogi,Yagba East,8.57,1323,34
2022,Kogi,Yagba West,8.96,1179,36
2022,Kogi,Lokoja,6.73,1364,22
2022,Kogi,Mopa-Muro,6.57,1196,28
2022,Kogi,Ofu,6.05,1066,31
2022,Kogi,Ogori/Magongo,6.91,1426,25
2022,Kogi,Okehi,2.03,1135,23
2022,Kogi,Okene,1.83,1363,32
2022,Kogi,Olamabolo,2.61,1613,30
2022,Kogi,Omala,8.33,1463,20
2022,Kogi,Igalamela-Odolu,6.53,1380,21
2022,Kogi,Kabba/Bunu,3.59,1751,30
2022,Kogi,Ijumu,5.43,1652,29
2022,Kogi,Adavi,7.81,1500,35
2022,Kwara,Ekiti,3.22,1455,23
2022,Kwara,Edu,9.46,1636,28
2022,Kwara,Offa,4.41,1703,26
2022,Kwara,Ilorin South,3.49,1354,15
2022,Kwara,Pategi,6.64,1766,32
2022,Kwara,Ilorin East,3.25,1518,26
2022,Kwara,Kaiama,4.56,1773,19
2022,Kwara,Ilorin East,3.74,1773,24
2022,Kwara,Ilorin West,9.67,1628,34
2022,Kwara,Baruten,6.76,1542,17
2022,Kwara,Ifelodun,6.73,1540,14
2022,Kwara,Oyun,1.25,1678,24
2022,Kwara,Oke-Ero,6.72,1433,30
2022,Kwara,Moro,2.15,1418,12
2022,Kwara,Ilorin South,4.27,1738,33
2022,Kwara,Isin,4.82,1895,23
2022,Kwara,Irepodun,5.46,1899,19
2022,Kwara,Asa,1.83,2054,35
2022,Lagos,Ikorodu,2.39,1618,23
2022,Lagos,Ajeromi-Ifelodun,6.82,1720,17
2022,Lagos,Ikeja,4.1,1906,29
2022,Lagos,Badagry,9.86,1696,14
2022,Lagos,Alimosho,2.89,1923,33
2022,Lagos,Amuwo-Odofin,5.52,1854,24
2022,Lagos,Eti-Osa,6.6,1893,32
2022,Lagos,Shomolu,1.97,1799,33
2022,Lagos,Apapa,4.97,1870,15
2022,Lagos,Surulere,8.04,1782,18
2022,Lagos,Oshodi-Isolo,7.06,1953,23
2022,Lagos,Agege,8.17,1578,14
2022,Lagos,Kosofe,4.79,1824,33
2022,Lagos,Ifako-Ijaye,6.55,1954,14
2022,Lagos,Lagos Mainland,3.99,1526,16
2022,Lagos,Lagos Island,2.44,1508,13
2022,Lagos,Ibeju/Lekki,6.51,1501,9
2022,Lagos,Mushin,2.43,1694,6
2022,Lagos,Ojo,4.7,1381,9
2022,Lagos,Epe,5.51,1522,10
2022,Lagos,Ibeju/Lekki,2.97,1431,12
2022,Nasarawa,Wamba,4.49,1474,10
2022,Nasarawa,Karu,3.22,1510,15
2022,Nasarawa,Lafia,1.32,1651,14
2022,Nasarawa,Nasarawa-Eggon,9.6,1674,12
2022,Nasarawa,Doma,2.23,1650,11
2022,Nasarawa,Toto,1.07,1451,12
2022,Nasarawa,Nasarawa,5.91,1617,14
2022,Nasarawa,Awe,5.85,1672,12
2022,Nasarawa,Akwanga,1.62,1393,12
2022,Nasarawa,Obi,3.24,1548,11
2022,Nasarawa,Kokona,3.6,1344,7
2022,Nasarawa,Keffi,4.67,1395,6
2022,Nasarawa,Keana,9.56,1332,12
2022,Niger,Edati,1.23,1394,6
2022,Niger,Suleja,6.63,1403,13
2022,Niger,Muya,8.08,1277,16
2022,Niger,Bida,6.66,1710,11
2022,Niger,Mokwa,3.55,1669,12
2022,Niger,Shiroro,1.23,1298,10
2022,Niger,Mariga,7.69,1360,6
2022,Niger,Borgu,8.36,1576,6
2022,Niger,Bosso,6.86,1474,6
2022,Niger,Mashegu,9.62,1271,10
2022,Niger,Gbako,4.22,1230,15
2022,Niger,Lapai,5.68,1405,18
2022,Niger,Agwara,7.06,1357,23
2022,Niger,Chanchaga,6.55,1154,20
2022,Niger,Agaie,7.07,1360,24
2022,Niger,Tafa,8.67,1351,14
2022,Niger,Lavun,8.46,1498,11
2022,Niger,Gurara,3.02,1289,11
2022,Niger,Kontagora,6.85,1484,23
2022,Niger,Rafi,9.91,1400,23
2022,Niger,Wushishi,4,1348,13
2022,Niger,Magama,5.62,1232,16
2022,Niger,Paikoro,3.04,1464,22
2022,Niger,Rijau,3.65,1471,11
2022,Niger,Katcha,3.73,1413,15
2022,Ogun,Remo North,7.97,1399,16
2022,Ogun,Ifo,6.77,1469,21
2022,Ogun,Egbado South,1.17,1196,12
2022,Ogun,Egbado North,6.8,1313,17
2022,Ogun,Ijebu North East,9.3,1341,15
2022,Ogun,Ikenne,1.51,1379,14
2022,Ogun,Ijebu North,7.56,1228,19
2022,Ogun,Ijebu East,6.77,1533,13
2022,Ogun,Ado-Odo/Ota,6.85,1301,20
2022,Ogun,Abeokuta North,5.93,1431,20
2022,Ogun,Abeokuta South,7.22,1277,9
2022,Ogun,Ipokia,6.19,1273,13
2022,Ogun,Obafemi-Owode,9.08,1277,20
2022,Ogun,Imeko-Afon,1.8,1231,10
2022,Ogun,Odeda,8.61,1515,24
2022,Ogun,Ijebu Ode,3.17,1453,14
2022,Ogun,Odogbolu,5.09,1484,22
2022,Ogun,Shagamu,4.97,1524,24
2022,Ogun,Ogun waterside,6.08,1636,19
2022,Ogun,Ewekoro,2.98,1559,26
2022,Ondo,Akoko South West,4.64,1411,24
2022,Ondo,Akoko South East,1.2,1588,12
2022,Ondo,Idanre,1.57,1583,13
2022,Ondo,Ondo East,7.41,1594,19
2022,Ondo,Okitipupa,9.53,1279,25
2022,Ondo,Ondo West,2.34,1454,13
2022,Ondo,Akoko North East,7.91,1673,16
2022,Ondo,Akoko North West,3.02,1612,18
2022,Ondo,Ifedore,4.35,1312,19
2022,Ondo,Irele,7.5,1454,19
2022,Ondo,Ose,8.36,1334,28
2022,Ondo,Ile-Oluji-Okeigbo,3.52,1456,29
2022,Ondo,Akure South,3.36,1583,32
2022,Ondo,Odigbo,6.25,1520,12
2022,Ondo,Ilaje,8.7,1563,30
2022,Ondo,Ese-Odo,2.64,3960,51
2022,Ondo,Akure North,7.52,3096,48
2022,Ondo,Owo,1.46,3926,42
2022,Osun,Boripe,9.52,3148,49
2022,Osun,Ifedayo,6.6,3492,22
2022,Osun,Ifelodun,8.51,3014,23
2022,Osun,Ilesha West,5.5,3126,21
2022,Osun,Ilesha East,8.7,3924,58
2022,Osun,Ejigbo,6.62,3633,25
2022,Osun,Aiyedire,7.41,3969,54
2022,Osun,Aiyedade,7.01,3838,45
2022,Osun,Irewole,4.56,3593,45
2022,Osun,Boluwaduro,1.87,3835,51
2022,Osun,Irepodun,4.15,3729,45
2022,Osun,Ife East,7.8,3298,57
2022,Osun,Ila,2.78,3467,61
2022,Osun,Egbedore,7.93,3596,49
2022,Osun,Ede North,5.89,3057,22
2022,Osun,Ife Central,9.93,3692,48
2022,Osun,Obokun,6.3,3478,59
2022,Osun,Ola-oluwa,2.72,3810,40
2022,Osun,Atakumosa West,3.09,3860,39
2022,Osun,Atakumosa East,5.59,3776,33
2022,Osun,Ede South,1.19,687,16
2022,Osun,Ife North,9.44,625,18
2022,Osun,Iwo,3.54,698,10
2022,Osun,Orolu,1.36,674,17
2022,Osun,Isokan,7.57,752,10
2022,Osun,Odo-Otin,5.76,592,22
2022,Osun,Ife South,4.83,620,13
2022,Osun,Oriade,9.53,753,19
2022,Osun,Osogbo,9.58,588,13
2022,Osun,Olorunda,2.77,718,22
2022,Oyo,Saki West,1.35,720,13
2022,Oyo,Oyo East,6.45,785,21
2022,Oyo,Oyo West,1.47,698,11
2022,Oyo,Saki East,1.7,764,8
2022,Oyo,Atigbo,7.39,727,22
2022,Oyo,Atiba,5.53,734,12
2022,Oyo,Akinyele,3.75,781,9
2022,Oyo,Kajola,8.06,727,22
2022,Oyo,Itesiwaju,6.31,724,12
2022,Oyo,Ido,2.4,785,16
2022,Oyo,Iseyin,5.17,675,13
2022,Oyo,Ibarapa North,3.43,655,11
2022,Oyo,Ibarapa Central,8.73,753,18
2022,Oyo,Ibadan South West,1.85,1103,29
2022,Oyo,Ibadan South East,9.95,1169,19
2022,Oyo,Afijio,4.27,1362,17
2022,Oyo,Ibadan North West,9.63,1201,34
2022,Oyo,Ibadan North East,7.8,1267,25
2022,Oyo,Ibadan North,9.63,1331,34
2022,Oyo,Surulere,3.29,1090,29
2022,Oyo,Ibarapa East,7.78,1104,25
2022,Oyo,Irepo,8.81,1083,18
2022,Oyo,Ogbomosho North,7.33,1051,29
2022,Oyo,Ogbomosho South,5.55,1366,26
2022,Oyo,Ogo Oluwa,3.15,1249,25
2022,Oyo,Lagelu,1.24,1353,15
2022,Oyo,Iwajowa,3.5,1062,24
2022,Oyo,Olorunsogo,7.92,1148,16
2022,Oyo,Oluyole,4.24,1202,29
2022,Oyo,Ona-Ara,4.15,545,14
2022,Oyo,Orelope,5.28,637,11
2022,Oyo,Ori Ire,1.32,551,10
2022,Oyo,Egbeda,4.22,501,16
2022,Plateau,Bassa,4.9,572,19
2022,Plateau,Bokkos,1.82,630,8
2022,Plateau,Langtang North,6.28,624,12
2022,Plateau,Qua'an Pan,9.9,501,11
2022,Plateau,Barikin Ladi,5.76,547,23
2022,Plateau,Riyom,8.08,523,8
2022,Plateau,Langtang South,7.24,561,10
2022,Plateau,Pankshin,4.03,579,16
2022,Plateau,Wase,6.44,599,13
2022,Plateau,Kanam,3.31,618,9
2022,Plateau,Kanke,1.79,501,11
2022,Plateau,Mangu,9.92,506,20
2022,Plateau,Jos North,7.87,519,11
2022,Plateau,Jos East,2.8,687,28
2022,Plateau,Shendam,5.6,745,23
2022,Plateau,Jos South,7.68,645,19
2022,Plateau,Mikang,7.58,679,26
2022,Rivers,Etche,6.45,705,23
2022,Rivers,Andoni,3.65,676,33
2022,Rivers,Port-Harcourt,3.68,722,33
2022,Rivers,Opobo/Nkoro,2.13,798,14
2022,Rivers,Ogu/Bolo,5.06,757,27
2022,Rivers,Khana,5.26,659,11
2022,Rivers,Ogba/Egbema/Ndoni,4.48,640,33
2022,Rivers,Degema,6.36,616,30
2022,Rivers,Emohua,1.75,811,29
2022,Rivers,Asari-Toru,6.45,681,15
2022,Rivers,Bonny,2.39,1905,31
2022,Rivers,Obia/Akpor,7.58,1958,16
2022,Rivers,Eleme,5.46,2443,32
2022,Rivers,Ahoada East,6.11,2228,31
2022,Rivers,Gokana,7.9,2180,21
2022,Rivers,Oyigbo,4.43,2337,20
2022,Rivers,Ahoada West,4.15,2213,24
2022,Rivers,Tai,6.32,2210,22
2022,Rivers,Okrika,1.06,1932,27
2022,Rivers,Ikwerre,6.38,2421,21
2022,Rivers,Omumma,3.13,2322,19
2022,Rivers,Akuku Toru,9.87,2423,23
2022,Rivers,Abua/Odual,9.59,1850,34
2022,Sokoto,Yabo,7.23,2412,18
2022,Sokoto,Bodinga,2.87,2122,20
2022,Sokoto,Kebbe,3.54,2064,28
2022,Sokoto,Sabon Birni,5.22,2294,37
2022,Sokoto,Binji,5.24,936,11
2022,Sokoto,Shagari,5.51,1026,28
2022,Sokoto,Silame,7.58,898,25
2022,Sokoto,Sokoto North,8.55,1069,27
2022,Sokoto,Sokoto South,3.88,843,12
2022,Sokoto,Gada,7.68,984,11
2022,Sokoto,Goronyo,6.76,816,16
2022,Sokoto,Gudu,6.82,852,17
2022,Sokoto,Tambuwal,9.9,953,24
2022,Sokoto,Isa,4.12,849,16
2022,Sokoto,Gwadabawa,7.72,987,12
2022,Sokoto,Tureta,5.83,1038,31
2022,Sokoto,Tangaza,7.14,902,31
2022,Sokoto,Dange-Shuni,4.95,1008,26
2022,Sokoto,Illela,4.87,928,26
2022,Sokoto,Rabah,1.06,835,29
2022,Sokoto,Wamako,9.91,1059,30
2022,Sokoto,Kware,6.71,1024,23
2022,Sokoto,Wurno,2.36,1095,26
2022,Taraba,Jalingo,8.42,1063,17
2022,Taraba,Gashaka,8.31,989,30
2022,Taraba,Bali,9.7,3030,32
2022,Taraba,Ardo-Kola,5.4,2938,27
2022,Taraba,Sardauna,6.65,3464,20
2022,Taraba,Kurmi,3.05,3514,32
2022,Taraba,Karim-Lamido,4.79,3269,18
2022,Taraba,Zing,5.65,3221,19
2022,Taraba,Gassol,7.17,3424,13
2022,Taraba,Donga,8.7,2757,27
2022,Taraba,Ussa,1.86,2829,23
2022,Taraba,Wukari,7.8,3357,17
2022,Taraba,Yorro,9.73,2844,24
2022,Taraba,Takum,7.32,3123,19
2022,Taraba,Lau,2.34,3187,26
2022,Taraba,Ibi,7.87,2761,33
2022,Yobe,Tarmua,4.11,3037,33
2022,Yobe,Damaturu,4.32,2707,31
2022,Yobe,Bade,7.12,3096,15
2022,Yobe,Gulani,3.06,3381,34
2022,Yobe,Nangere,8.19,3488,23
2022,Yobe,Gujba,3.04,2820,28
2022,Yobe,Geidam,7.89,3249,24
2022,Yobe,Machina,7.31,3539,17
2022,Yobe,Nguru,8.16,3487,20
2022,Yobe,Fune,3.52,2831,35
2022,Yobe,Bursari,3.59,3250,26
2022,Yobe,Potiskum,6.4,2681,29
2022,Yobe,Jakusko,4.94,3214,36
2022,Yobe,Fika,2.37,3296,37
2022,Yobe,Yunusari,2.4,3130,21
2022,Yobe,Yusufari,6.52,3300,30
2022,Yobe,Karasuwa,9.39,3315,26
2022,Yobe,Bade,5.95,1872,26
2022,Zamfara,Bakura,9.92,2151,41
2022,Zamfara,Gusau,7.12,1894,19
2022,Zamfara,Anka,5.31,2154,48
2022,Zamfara,Gummi,7.98,2407,23
