year,state,lga,fvi_score,annual_rainfall_mm,population_exposed_thousands
2022,Zamfara,Maradun,8.05,351,105
2022,Zamfara,Maru,6.56,590,57
2022,Zamfara,Shinkafi,8.94,391,177
2022,Zamfara,Talata Mafara,6.74,606,131
2022,Zamfara,Tsafe,9.32,140,186
2022,Zamfara,Zurmi,2.61,636,189
2023,Abia,Aba North,2.21,579,91
2023,Abia,Aba South,8.96,162,172
2023,Abia,Arochukwu,1.57,432,91
2023,Abia,Bende,6.54,394,51
2023,Abia,Ikwuano,4.9,795,110
2023,Abia,Isiala-Ngwa North,5.56,438,170
2023,Abia,Isiala-Ngwa South,2.98,430,74
2023,Abia,Isiukwuato,3.41,470,52
2023,Abia,Obi Ngwa,9.45,562,55
2023,Abia,Ohafia,1.95,543,50
2023,Abia,Osisioma Ngwa,8.71,509,63
2023,Abia,Ugwunagbo,3.83,403,180
2023,Abia,Ukwa East,5.91,334,124
2023,Abia,Ukwa West,7.17,887,117
2023,Abia,Umu-Nneochi,8.89,476,173
2023,Abia,Umuahia North,8.18,506,151
2023,Abia,Umuahia South,2.44,214,115
2023,Adamawa,Demsa,8.6,231,92
2023,Adamawa,Fufore,5.57,112,166
2023,Adamawa,Ganye,7.51,130,168
2023,Adamawa,Girei,6.5,201,137
2023,Adamawa,Gombi,9.15,830,148
2023,Adamawa,Guyuk,1.12,331,67
2023,Adamawa,Hong,3.13,539,61
2023,Adamawa,Jada,3.94,893,187
2023,Adamawa,Lamurde,7.37,996,173
2023,Adamawa,Madagali,7.87,859,134
2023,Adamawa,Maiha,9.37,372,119
2023,Adamawa,Mayo-Belwa,3.89,750,138
2023,Adamawa,Michika,1.94,136,147
2023,Adamawa,Mubi North,9.69,221,130
2023,Adamawa,Mubi South,7.26,635,189
2023,Adamawa,Numan,2.48,912,108
2023,Adamawa,Shelleng,5.93,952,90
2023,Adamawa,Song,7.93,579,181
2023,Adamawa,Toungo,2.86,659,133
2023,Adamawa,Yola North,9.37,307,105
2023,Adamawa,Yola South,3.39,636,58
2023,Akwa Ibom,Abak,7.3,627,187
2023,Akwa Ibom,Eastern Obolo,9.81,771,106
2023,Akwa Ibom,Eket,9.17,608,80
2023,Akwa Ibom,Esit - Eket,9.65,620,178
2023,Akwa Ibom,Essien Udim,9.82,162,154
2023,Akwa Ibom,Etim Ekpo,4.36,447,145
2023,Akwa Ibom,Etinan,8.52,247,191
2023,Akwa Ibom,Ibeno,6.25,143,63
2023,Akwa Ibom,Ibesikpo Asutan,5.15,807,79
2023,Akwa Ibom,Ibiono Ibom,6.97,466,58
2023,Akwa Ibom,Ika,3.01,337,131
2023,Akwa Ibom,Ikono,5.87,153,190
2023,Akwa Ibom,Ikot Abasi,9.53,451,107
2023,Akwa Ibom,Ikot Ekpene,8.38,187,76
2023,Akwa Ibom,Ini,5.98,272,132
2023,Akwa Ibom,Itu,3.83,384,113
2023,Akwa Ibom,Mbo,9.98,312,73
2023,Akwa Ibom,Mkpat Enin,4.47,145,90
2023,Akwa Ibom,Nsit Atai,3.57,714,128
2023,Akwa Ibom,Nsit Ibom,4.51,359,173
2023,Akwa Ibom,Nsit Ubium,3.36,702,114
2023,Akwa Ibom,Obot Akara,4.86,105,85
2023,Akwa Ibom,Okobo,7.89,711,140
2023,Akwa Ibom,Onna,4.11,176,163
2023,Akwa Ibom,Oron,9.38,490,121
2023,Akwa Ibom,Oruk Anam,9.27,508,195
2023,Akwa Ibom,Udung Uko,2.18,783,172
2023,Akwa Ibom,Ukanafun,1.97,883,195
2023,Akwa Ibom,Uruan,8.63,565,163
2023,Akwa Ibom,Urue-Offong/Oruko,8.87,592,135
2023,Akwa Ibom,Uyo,1.78,658,191
2023,Anambra,Aguata,5.99,465,187
2023,Anambra,Anambra East,1.23,374,128
2023,Anambra,Anambra West,2.71,462,113
2023,Anambra,Anaocha,3.9,721,72
2023,Anambra,Awka North,7.47,954,197
2023,Anambra,Awka South,3.36,267,52
2023,Anambra,Ayamelum,8.51,992,104
2023,Anambra,Dunukofia,1.47,612,87
2023,Anambra,Ekwusigo,3.41,871,103
2023,Anambra,Idemili North,8.39,565,99
2023,Anambra,Idemili South,2.43,228,172
2023,Anambra,Ihiala,1.52,871,167
2023,Anambra,Njikoka,5.44,727,153
2023,Anambra,Nnewi North,4.03,856,60
2023,Anambra,Nnewi South,9.7,996,127
2023,Anambra,Ogbaru,2.23,265,200
2023,Anambra,Onitsha North,6.79,451,130
2023,Anambra,Onitsha South,2.84,913,170
2023,Anambra,Orumba North,2.47,673,174
2023,Anambra,Orumba South,1.13,392,139
2023,Anambra,Oyi,5.81,578,179
2023,Bauchi,Alkaleri,3.01,966,196
2023,Bauchi,Bauchi,6.48,874,142
2023,Bauchi,Bogoro,6.67,852,58
2023,Bauchi,Damban,9.3,920,107
2023,Bauchi,Darazo,8.17,307,93
2023,Bauchi,Dass,6.08,928,140
2023,Bauchi,Gamawa,3.54,523,153
2023,Bauchi,Ganjuwa,2.65,572,55
2023,Bauchi,Giade,7.49,345,79
2023,Bauchi,Itas/Gadau,8.03,550,65
2023,Bauchi,Jama'are,4.16,193,113
2023,Bauchi,Katagum,5.24,794,117
2023,Bauchi,Kirfi,2.75,318,193
2023,Bauchi,Misau,6.78,448,125
2023,Bauchi,Ningi,9.95,555,169
2023,Bauchi,Shira,6.89,174,125
2023,Bauchi,Tafawa-Balewa,8.47,293,137
2023,Bauchi,Toro,1.33,974,148
2023,Bauchi,Warji,1.34,726,177
2023,Bauchi,Zaki,7.96,186,126
2023,Bayelsa,Brass,2.49,403,64
2023,Bayelsa,Ekeremor,5.09,508,138
2023,Bayelsa,Kolokuma/Opokuma,6.33,447,177
2023,Bayelsa,Nembe,5.87,127,130
2023,Bayelsa,Ogbia,5.61,753,93
2023,Bayelsa,Sagbama,3.62,440,145
2023,Bayelsa,Southern Ijaw,4.95,502,119
2023,Bayelsa,Yenegoa,3.7,145,198
2023,Benue,Ado,1.41,235,177
2023,Benue,Agatu,3.37,302,195
2023,Benue,Apa,5.75,481,186
2023,Benue,Buruku,4.18,973,184
2023,Benue,Gboko,1.67,889,53
2023,Benue,Guma,6.6,987,52
2023,Benue,Gwer East,5.7,283,189
2023,Benue,Gwer West,8.48,838,172
2023,Benue,Katsina-Ala,3.51,267,126
2023,Benue,Konshisha,1.08,834,177
2023,Benue,Kwande,9.18,711,83
2023,Benue,Logo,8.53,644,167
2023,Benue,Makurdi,5.45,231,121
2023,Benue,Obi,1.52,464,135
2023,Benue,Ogbadibo,2.7,980,125
2023,Benue,Ohimini,7.26,549,104
2023,Benue,Oju,2.82,860,180
2023,Benue,Okpokwu,3.48,950,177
2023,Benue,Oturkpo,9.2,882,131
2023,Benue,Tarka,9.14,186,177
2023,Benue,Ukum,4.6,696,101
2023,Benue,Ushongo,3.23,316,61
2023,Benue,Vandeikya,5.21,848,172
2023,Borno,Abadam,3.77,399,141
2023,Borno,Askira/Uba,2.45,990,143
2023,Borno,Bama,4.5,612,61
2023,Borno,Bayo,1.1,138,61
2023,Borno,Biu,1.4,376,93
2023,Borno,Chibok,6.56,973,120
2023,Borno,Damboa,3.89,682,164
2023,Borno,Dikwa,4.75,117,96
2023,Borno,Gubio,9.52,556,121
2023,Borno,Guzamala,3.7,116,171
2023,Borno,Gwoza,7.17,680,93
2023,Borno,Hawul,5.27,721,127
2023,Borno,Jere,4.21,765,68
2023,Borno,Kaga,1.23,589,86
2023,Borno,Kala/Balge,7.14,522,127
2023,Borno,Konduga,5.31,114,90
2023,Borno,Kukawa,6.88,172,125
2023,Borno,Kwaya Kusar,4.19,747,95
2023,Borno,Mafa,8.55,321,155
2023,Borno,Magumeri,9.03,489,145
2023,Borno,Maiduguri,4.42,722,95
2023,Borno,Marte,8.99,644,177
2023,Borno,Mobbar,9.11,338,167
2023,Borno,Monguno,9.8,694,172
2023,Borno,Ngala,4.59,982,107
2023,Borno,Nganzai,4.69,749,123
2023,Borno,Shani,9.85,226,128
2023,Cross River,Abi,8.35,980,145
2023,Cross River,Akamkpa,4.36,837,188
2023,Cross River,Akpabuyo,4.37,997,163
2023,Cross River,Bakassi,5.57,839,186
2023,Cross River,Bekwara,5.94,295,95
2023,Cross River,Biase,1.21,838,121
2023,Cross River,Boki,9.2,968,145
2023,Cross River,Calabar South,5.33,275,129
2023,Cross River,Calabar-Municipal,4.5,212,109
2023,Cross River,Etung,6.18,659,135
2023,Cross River,Ikom,8.94,225,76
2023,Cross River,Obanliku,6.1,597,90
2023,Cross River,Obubra,2.55,206,61
2023,Cross River,Obudu,1.9,911,148
2023,Cross River,Odukpani,8.74,629,175
2023,Cross River,Ogoja,1.8,194,128
2023,Cross River,Yakurr,9.27,587,58
2023,Cross River,Yala,3.82,125,128
2023,Delta,Aniocha North,1.89,314,116
2023,Delta,Aniocha South,3.63,685,120
2023,Delta,Bomadi,2.29,130,87
2023,Delta,Burutu,5.47,851,151
2023,Delta,Ethiope East,8.25,601,159
2023,Delta,Ethiope West,7.84,541,100
2023,Delta,Ika North East,2.98,245,165
2023,Delta,Ika South,3.06,175,151
2023,Delta,Isoko North,1.03,153,74
2023,Delta,Isoko South,6.14,437,141
2023,Delta,Ndokwa East,1.91,808,125
2023,Delta,Ndokwa West,9.64,851,72
2023,Delta,Okpe,6.51,862,178
2023,Delta,Oshimili North,5.22,619,120
2023,Delta,Oshimili South,8.56,853,107
2023,Delta,Patani,2.79,415,133
2023,Delta,Sapele,3.85,697,79
2023,Delta,Udu,9.59,219,134
2023,Delta,Ughelli North,8.67,693,168
2023,Delta,Ughelli South,5.83,947,117
2023,Delta,Ukwuani,1.44,685,168
2023,Delta,Uvwie,9.57,786,133
2023,Delta,Warri North,1.44,245,144
2023,Delta,Warri South,5.88,131,187
2023,Delta,Warri South West,6.79,899,52
2023,Ebonyi,Abakaliki,5.37,478,81
2023,Ebonyi,Afikpo North,5.08,169,145
2023,Ebonyi,Afikpo South,3.46,779,117
2023,Ebonyi,Ebonyi,6.85,644,160
2023,Ebonyi,Ezza North,5.71,314,140
2023,Ebonyi,Ezza South,3.91,192,191
2023,Ebonyi,Ikwo,3.77,891,137
2023,Ebonyi,Ishielu,5.2,779,93
2023,Ebonyi,Ivo,2.9,550,141
2023,Ebonyi,Izzi,3.15,761,171
2023,Ebonyi,Ohaozara,5.77,548,162
2023,Ebonyi,Ohaukwu,2.89,466,173
2023,Ebonyi,Onicha,2.69,304,168
2023,Edo,Akoko-Edo,9.58,216,88
2023,Edo,Egor,1.06,112,109
2023,Edo,Esan Central,7.88,127,105
2023,Edo,Esan North East,4.95,110,185
2023,Edo,Esan South East,3.03,786,171
2023,Edo,Esan West,2.02,754,124
2023,Edo,Etsako Central,9.85,789,176
2023,Edo,Etsako East,4.55,507,54
2023,Edo,Etsako West,6.37,373,189
2023,Edo,Igueben,6.97,546,157
2023,Edo,Ikpoba-Okha,4.96,789,142
2023,Edo,Oredo,3.72,337,181
2023,Edo,Orhionmwon,1.4,819,141
2023,Edo,Ovia North East,9.41,875,94
2023,Edo,Ovia South West,4.44,405,83
2023,Edo,Owan East,2.51,349,135
2023,Edo,Owan West,3.88,496,50
2023,Edo,Uhunmwonde,2.16,451,130
2023,Ekiti,Ado Ekiti,4.92,856,75
2023,Ekiti,Aiyekire (Gbonyin),4.4,780,67
2023,Ekiti,Efon,4.3,124,107
2023,Ekiti,Ekiti East,2.6,864,169
2023,Ekiti,Ekiti South West,5.18,712,102
2023,Ekiti,Ekiti West,5.08,418,103
2023,Ekiti,Emure,1.21,669,100
2023,Ekiti,Ido-Osi,4.22,415,150
2023,Ekiti,Ijero,5.33,307,143
2023,Ekiti,Ikere,3.58,485,101
2023,Ekiti,Ikole,7.82,143,55
2023,Ekiti,Ilejemeji,6.03,537,142
2023,Ekiti,Irepodun/Ifelodun,6.29,922,200
2023,Ekiti,Ise/Orun,6.53,149,86
2023,Ekiti,Moba,8.13,698,137
2023,Ekiti,Oye,4.52,637,100
2023,Enugu,Aninri,5.97,470,157
2023,Enugu,Awgu,5.96,519,149
2023,Enugu,Enugu East,7.95,607,162
2023,Enugu,Enugu North,4.57,330,157
2023,Enugu,Enugu South,6.39,194,130
2023,Enugu,Ezeagu,7.57,972,181
2023,Enugu,Igbo-Etiti,8.11,895,51
2023,Enugu,Igbo-Eze North,5.77,854,87
2023,Enugu,Igbo-Eze South,8.76,217,147
2023,Enugu,Isi-Uzo,7.3,599,149
2023,Enugu,Nkanu East,4.24,227,170
2023,Enugu,Nkanu West,8.25,708,135
2023,Enugu,Nsukka,8.78,346,98
2023,Enugu,Oji-River,2.23,839,110
2023,Enugu,Udenu,4.36,726,172
2023,Enugu,Udi,6.61,308,136
2023,Enugu,Uzo-Uwani,9.9,937,84
2023,Federal Capital Territory,Abaji,1.32,696,155
2023,Federal Capital Territory,Abuja Municipal,4.8,600,193
2023,Federal Capital Territory,Bwari,8.59,756,93
2023,Federal Capital Territory,Gwagwalada,1.6,345,173
2023,Federal Capital Territory,Kuje,9.57,301,71
2023,Federal Capital Territory,Kwali,5.35,133,160
2023,Gombe,Akko,1.54,821,71
2023,Gombe,Balanga,8.72,865,140
2023,Gombe,Billiri,8.67,298,115
2023,Gombe,Dukku,1.64,701,145
2023,Gombe,Funakaye,8.19,138,124
2023,Gombe,Gombe,6.69,489,55
2023,Gombe,Kaltungo,1.09,330,183
2023,Gombe,Kwami,3.74,149,92
2023,Gombe,Nafada,3.21,689,77
2023,Gombe,Shomgom,9.52,313,116
2023,Gombe,Yamaltu/Deba,3.14,803,137
2023,Imo,Aboh-Mbaise,7.11,247,97
2023,Imo,Ahiazu-Mbaise,1.45,379,141
2023,Imo,Ehime-Mbano,9.67,243,84
2023,Imo,Ezinihitte,2.47,220,55
2023,Imo,Ideato North,1.21,654,123
2023,Imo,Ideato South,8.65,320,77
2023,Imo,Ihitte/Uboma,7.02,545,122
2023,Imo,Ikeduru,3.63,949,198
2023,Imo,Isiala Mbano,8.39,288,116
2023,Imo,Isu,2.53,147,138
2023,Imo,Mbaitoli,9.91,589,134
2023,Imo,Ngor-Okpala,1.5,293,64
2023,Imo,Njaba,7.83,837,132
2023,Imo,Nkwerre,8.64,467,145
2023,Imo,Nwangele,6.91,307,166
2023,Imo,Obowo,1.98,581,169
2023,Imo,Oguta,4.07,873,111
2023,Imo,Ohaji/Egbema,4.56,300,76
2023,Imo,Okigwe,7.72,332,75
2023,Imo,Orlu,6.39,655,94
2023,Imo,Orsu,8.98,529,132
2023,Imo,Oru East,7.85,460,141
2023,Imo,Oru West,9.3,793,63
2023,Imo,Owerri North,3.9,592,64
2023,Imo,Owerri West,6.32,830,140
2023,Imo,Owerri-Municipal,9.72,539,111
2023,Imo,Unuimo,5.98,253,165
2023,Jigawa,Auyo,6.34,978,68
2023,Jigawa,Babura,5.88,377,181
2023,Jigawa,Biriniwa,6.73,231,71
2023,Jigawa,Birni Kudu,5.23,758,87
2023,Jigawa,Buji,3.2,865,60
2023,Jigawa,Dutse,3.16,218,183
2023,Jigawa,Gagarawa,9.69,460,150
2023,Jigawa,Garki,9.98,688,124
2023,Jigawa,Gumel,3.87,105,108
2023,Jigawa,Guri,4.47,691,196
2023,Jigawa,Gwaram,5.78,617,56
2023,Jigawa,Gwiwa,4.56,620,107
2023,Jigawa,Hadejia,7.18,521,149
2023,Jigawa,Jahun,9.3,228,185
2023,Jigawa,Kafin Hausa,5.27,655,158
2023,Jigawa,Kaugama,7.2,516,70
2023,Jigawa,Kazaure,6.88,620,114
2023,Jigawa,Kiri Kasamma,2.78,198,191
2023,Jigawa,Kiyawa,9.98,876,151
2023,Jigawa,Maigatari,6.78,177,163
2023,Jigawa,Malam Madori,7.11,412,161
2023,Jigawa,Miga,5.86,126,89
2023,Jigawa,Ringim,7.88,229,115
2023,Jigawa,Roni,6.12,530,112
2023,Jigawa,Sule-Tankarkar,8.14,337,100
2023,Jigawa,Taura,1.54,511,106
2023,Jigawa,Yankwashi,1.15,583,91
2023,Kaduna,Birnin-Gwari,3.81,880,113
2023,Kaduna,Chikun,9.52,991,70
2023,Kaduna,Giwa,9.75,441,80
2023,Kaduna,Igabi,4.87,260,103
2023,Kaduna,Ikara,9.46,325,111
2023,Kaduna,Jaba,5.22,825,94
2023,Kaduna,Jema'a,4.92,877,54
2023,Kaduna,Kachia,2.79,252,69
2023,Kaduna,Kaduna North,7.62,104,80
2023,Kaduna,Kaduna South,5.44,242,147
2023,Kaduna,Kagarko,5.15,668,169
2023,Kaduna,Kajuru,6.85,145,78
2023,Kaduna,Kaura,6.92,602,118
2023,Kaduna,Kauru,8.77,288,165
2023,Kaduna,Kubau,2.78,217,84
2023,Kaduna,Kudan,8.06,505,188
2023,Kaduna,Lere,5.48,547,60
2023,Kaduna,Markafi,9.82,691,197
2023,Kaduna,Sabon-Gari,4.51,383,194
2023,Kaduna,Sanga,7.83,452,117
2023,Kaduna,Soba,7.7,704,64
2023,Kaduna,Zango-Kataf,2.13,107,130
2023,Kaduna,Zaria,4.28,778,111
2023,Kano,Ajingi,9,507,66
2023,Kano,Albasu,5.15,784,144
2023,Kano,Bagwai,8.92,348,95
2023,Kano,Bebeji,6.41,620,129
2023,Kano,Bichi,5.23,579,120
2023,Kano,Bunkure,5.02,781,99
2023,Kano,Dala,3.85,198,93
2023,Kano,Dambatta,5.01,637,106
2023,Kano,Dawakin Kudu,3.88,188,71
2023,Kano,Dawakin Tofa,1.6,431,70
2023,Kano,Doguwa,3.58,537,117
2023,Kano,Fagge,1.48,519,178
2023,Kano,Gabasawa,1.76,395,118
2023,Kano,Garko,2.67,134,155
2023,Kano,Garum Mallam,4.25,283,95
2023,Kano,Gaya,4.06,147,133
2023,Kano,Gezawa,4.88,539,158
2023,Kano,Gwale,4.99,545,143
2023,Kano,Gwarzo,4.07,394,76
2023,Kano,Kabo,5.01,999,101
2023,Kano,Kano Municipal,9.81,702,120
2023,Kano,Karaye,9.76,139,187
2023,Kano,Kibiya,6,559,59
2023,Kano,Kiru,7.7,158,55
2023,Kano,Kumbotso,5.87,135,81
2023,Kano,Kunchi,9.95,471,105
2023,Kano,Kura,9.16,955,97
2023,Kano,Madobi,9.14,713,86
2023,Kano,Makoda,4.77,823,64
2023,Kano,Minjibir,8.84,243,155
2023,Kano,Nasarawa,1.42,927,143
2023,Kano,Rano,6.61,142,62
2023,Kano,Rimin Gado,5.16,464,53
2023,Kano,Rogo,3.69,128,61
2023,Kano,Shanono,6.65,745,193
2023,Kano,Sumaila,2.92,887,62
2023,Kano,Takai,1.57,173,54
2023,Kano,Tarauni,1.18,293,186
2023,Kano,Tofa,6.96,351,50
2023,Kano,Tsanyawa,3.97,712,123
2023,Kano,Tudun Wada,7.82,643,55
2023,Kano,Ungogo,9.38,519,119
2023,Kano,Warawa,8.24,176,53
2023,Kano,Wudil,5.3,184,178
2023,Katsina,Bakori,1.41,877,125
2023,Katsina,Batagarawa,4.02,427,75
2023,Katsina,Batsari,8.94,377,102
2023,Katsina,Baure,7.31,303,173
2023,Katsina,Bindawa,7.69,836,51
2023,Katsina,Charanchi,6.74,652,198
2023,Katsina,Dan Musa,4.14,471,161
2023,Katsina,Dandume,8.59,517,139
2023,Katsina,Danja,8.06,285,133
2023,Katsina,Daura,2.16,164,168
2023,Katsina,Dutsi,2.22,748,157
2023,Katsina,Dutsin-Ma,5.22,402,188
2023,Katsina,Faskari,2.38,611,167
2023,Katsina,Funtua,9.89,287,95
2023,Katsina,Ingawa,3.5,225,172
2023,Katsina,Jibia,2.79,437,67
2023,Katsina,Kafur,7.4,760,150
2023,Katsina,Kaita,2.85,190,54
2023,Katsina,Kankara,5.5,530,76
2023,Katsina,Kankia,1.55,971,155
2023,Katsina,Katsina,2.76,336,63
2023,Katsina,Kurfi,9.63,720,116
2023,Katsina,Kusada,8.7,261,154
2023,Katsina,Mai'adua,2.4,664,61
2023,Katsina,Malumfashi,3.57,398,161
2023,Katsina,Mani,8.59,278,142
2023,Katsina,Mashi,1.08,898,135
2023,Katsina,Matazu,3.16,933,160
2023,Katsina,Musawa,4.74,702,63
2023,Katsina,Rimi,8.58,857,181
2023,Katsina,Sabuwa,1.4,286,51
2023,Katsina,Safana,6.96,398,94
2023,Katsina,Sandamu,3.74,423,112
2023,Katsina,Zango,8.05,275,119
2023,Kebbi,Aleiro,6.3,323,146
2023,Kebbi,Arewa-Dandi,8.85,761,107
2023,Kebbi,Argungu,9.77,558,164
2023,Kebbi,Augie,7.22,826,50
2023,Kebbi,Bagudo,2.45,360,185
2023,Kebbi,Birnin Kebbi,4.53,938,100
2023,Kebbi,Bunza,8.65,825,76
2023,Kebbi,Dandi,9.3,366,119
2023,Kebbi,Fakai,5.91,370,174
2023,Kebbi,Gwandu,6.72,215,86
2023,Kebbi,Jega,5.03,669,76
2023,Kebbi,Kalgo,3.93,718,53
2023,Kebbi,Koko/Besse,4.55,348,121
2023,Kebbi,Maiyama,5.71,478,185
2023,Kebbi,Ngaski,2.23,400,167
2023,Kebbi,Sakaba,1.89,315,192
2023,Kebbi,Shanga,2.86,922,119
2023,Kebbi,Suru,3.41,646,199
2023,Kebbi,Wasagu/Danko,8.13,978,66
2023,Kebbi,Yauri,9.72,622,156
2023,Kebbi,Zuru,5.14,739,102
2023,Kogi,Adavi,9.05,623,76
2023,Kogi,Ajaokuta,5.78,671,50
2023,Kogi,Ankpa,3.2,758,173
2023,Kogi,Bassa,6.18,151,143
2023,Kogi,Dekina,4.98,656,191
2023,Kogi,Ibaji,4.07,407,199
2023,Kogi,Idah,8.44,666,198
2023,Kogi,Igalamela-Odolu,7.69,849,191
2023,Kogi,Ijumu,5.62,887,75
2023,Kogi,Kabba/Bunu,5.18,755,198
2023,Kogi,Kogi,8.65,896,102
2023,Kogi,Lokoja,2.99,892,199
2023,Kogi,Mopa-Muro,8.03,520,52
2023,Kogi,Ofu,6.9,639,143
2023,Kogi,Ogori/Magongo,2.51,725,145
2023,Kogi,Okehi,3.45,654,183
2023,Kogi,Okene,3.58,122,90
2023,Kogi,Olamabolo,2.05,237,143
2023,Kogi,Omala,9.41,939,69
2023,Kogi,Yagba East,1.32,553,97
2023,Kogi,Yagba West,7.45,101,166
2023,Kwara,Asa,5.89,154,196
2023,Kwara,Baruten,6.49,203,148
2023,Kwara,Edu,6.06,880,178
2023,Kwara,Ekiti,6.86,607,126
2023,Kwara,Ifelodun,3.6,648,173
2023,Kwara,Ilorin East,7.22,895,155
2023,Kwara,Ilorin South,2.14,445,117
2023,Kwara,Ilorin West,3.63,929,102
2023,Kwara,Irepodun,4.59,275,112
2023,Kwara,Isin,8.13,851,173
2023,Kwara,Kaiama,7.7,201,75
2023,Kwara,Moro,7.6,266,139
2023,Kwara,Offa,5.98,320,172
2023,Kwara,Oke-Ero,4.65,977,103
2023,Kwara,Oyun,6.68,285,84
2023,Kwara,Pategi,2.63,406,115
2023,Lagos,Agege,1.52,539,186
2023,Lagos,Ajeromi-Ifelodun,9.43,921,115
2023,Lagos,Alimosho,3.73,594,166
2023,Lagos,Amuwo-Odofin,7.39,367,173
2023,Lagos,Apapa,5.2,960,119
2023,Lagos,Badagry,9.37,564,142
2023,Lagos,Epe,3.81,480,176
2023,Lagos,Eti-Osa,9.26,709,85
2023,Lagos,Ibeju/Lekki,2.99,911,101
2023,Lagos,Ifako-Ijaye,8.59,998,130
2023,Lagos,Ikeja,1.46,137,178
2023,Lagos,Ikorodu,3.16,142,173
2023,Lagos,Kosofe,4.2,762,191
2023,Lagos,Lagos Island,3.65,570,89
2023,Lagos,Lagos Mainland,6.71,200,66
2023,Lagos,Mushin,3.88,732,53
2023,Lagos,Ojo,3.25,463,90
2023,Lagos,Oshodi-Isolo,2.05,241,164
2023,Lagos,Shomolu,6.18,676,186
2023,Lagos,Surulere,6.13,151,66
2023,Nasarawa,Akwanga,8.14,142,161
2023,Nasarawa,Awe,9.52,585,198
2023,Nasarawa,Doma,6.22,454,157
2023,Nasarawa,Karu,6.83,616,166
2023,Nasarawa,Keana,9.13,482,148
2023,Nasarawa,Keffi,9.94,130,135
2023,Nasarawa,Kokona,2.58,503,170
2023,Nasarawa,Lafia,9.32,214,134
2023,Nasarawa,Nasarawa,9.71,591,91
2023,Nasarawa,Nasarawa-Eggon,7.53,992,103
2023,Nasarawa,Obi,5.05,514,105
2023,Nasarawa,Toto,4.69,325,173
2023,Nasarawa,Wamba,1.7,208,70
2023,Niger,Agaie,8.86,621,167
2023,Niger,Agwara,1.71,576,123
2023,Niger,Bida,1.24,276,121
2023,Niger,Borgu,2.3,188,112
2023,Niger,Bosso,2.31,525,143
2023,Niger,Chanchaga,7.82,943,67
2023,Niger,Edati,8.37,459,54
2023,Niger,Gbako,8.38,606,123
2023,Niger,Gurara,8.97,392,61
2023,Niger,Katcha,9.38,910,139
2023,Niger,Kontagora,7.87,479,58
2023,Niger,Lapai,6.15,201,91
2023,Niger,Lavun,3.81,482,143
2023,Niger,Magama,6.7,371,55
2023,Niger,Mariga,4.22,660,113
2023,Niger,Mashegu,6.32,624,75
2023,Niger,Mokwa,3.29,908,89
2023,Niger,Muya,5.26,625,106
2023,Niger,Paikoro,2.65,208,103
2023,Niger,Rafi,1.65,579,171
2023,Niger,Rijau,4.27,981,151
2023,Niger,Shiroro,5.58,990,88
2023,Niger,Suleja,2.45,824,109
2023,Niger,Tafa,2.35,863,182
2023,Niger,Wushishi,8.13,990,88
2023,Ogun,Abeokuta North,5.39,279,141
2023,Ogun,Abeokuta South,1.99,120,89
2023,Ogun,Ado-Odo/Ota,2.72,974,51
2023,Ogun,Egbado North,4.81,318,194
2023,Ogun,Egbado South,4.61,474,139
2023,Ogun,Ewekoro,4.06,599,111
2023,Ogun,Ifo,4.82,853,189
2023,Ogun,Ijebu East,5.79,223,192
2023,Ogun,Ijebu North,9.15,645,89
2023,Ogun,Ijebu North East,2.49,528,142
2023,Ogun,Ijebu Ode,8.41,444,131
2023,Ogun,Ikenne,7.58,615,91
2023,Ogun,Imeko-Afon,5.88,132,89
2023,Ogun,Ipokia,5.27,821,60
2023,Ogun,Obafemi-Owode,9.71,957,143
2023,Ogun,Odeda,2.55,344,58
2023,Ogun,Odogbolu,1.63,808,66
2023,Ogun,Ogun waterside,2.78,836,112
2023,Ogun,Remo North,6.52,849,56
2023,Ogun,Shagamu,9.66,605,64
2023,Ondo,Akoko North East,1.37,327,89
2023,Ondo,Akoko North West,2.55,681,185
2023,Ondo,Akoko South East,6.02,954,119
2023,Ondo,Akoko South West,2.42,792,200
2023,Ondo,Akure North,4.47,656,67
2023,Ondo,Akure South,8.54,381,62
2023,Ondo,Ese-Odo,5.04,489,118
2023,Ondo,Idanre,3.45,155,161
2023,Ondo,Ifedore,2.55,388,76
2023,Ondo,Ilaje,9.25,125,51
2023,Ondo,Ile-Oluji-Okeigbo,3.09,538,194
2023,Ondo,Irele,8.92,181,115
2023,Ondo,Odigbo,9.09,767,184
2023,Ondo,Okitipupa,8.55,369,187
2023,Ondo,Ondo East,6.53,213,81
2023,Ondo,Ondo West,9.05,840,69
2023,Ondo,Ose,7.71,982,126
2023,Ondo,Owo,7.19,476,125
2023,Osun,Aiyedade,8.74,419,122
2023,Osun,Aiyedire,9.34,102,153
2023,Osun,Atakumosa East,8.74,828,112
2023,Osun,Atakumosa West,8.26,576,197
2023,Osun,Boluwaduro,3.31,688,170
2023,Osun,Boripe,7.55,994,52
2023,Osun,Ede North,3.5,486,81
2023,Osun,Ede South,5.13,655,103
2023,Osun,Egbedore,2.25,938,66
2023,Osun,Ejigbo,7.95,745,108
2023,Osun,Ife Central,5.9,379,173
2023,Osun,Ife East,4.34,501,136
2023,Osun,Ife North,2.13,913,117
2023,Osun,Ife South,7.08,329,75
2023,Osun,Ifedayo,6.68,658,106
2023,Osun,Ifelodun,6.97,303,145
