state,lga,year,fvi_score,fvi_category,exposure_index,sensitivity_index,adaptive_capacity_index,annual_rainfall_mm,population_exposed_thousands,area_flooded_km2,economic_loss_million_ngn,flood_events
Kano,Doguwa,2021,4.85,Medium,4.76,5.62,6.52,845,16,13,164.2,1
Kano,Doguwa,2022,5.3,Medium,4.53,6.82,6.19,761,11,20,262.4,3
Kano,Doguwa,2023,5.44,Medium,4.37,6.67,4.87,803,12,17,221.6,1
Kano,Doguwa,2024,6.22,Medium,6.58,6.51,5.06,948,18,8,100.2,2
Kano,Fagge,2018,5.97,Medium,6.35,6.23,5.29,920,17,10,130.8,1
Kano,Fagge,2019,4.75,Medium,5.18,4.49,5.58,712,12,17,206.4,1
Kano,Fagge,2020,5.72,Medium,6.52,5.32,5.07,908,17,11,141.3,3
Kano,Fagge,2021,4.67,Medium,4.26,4.88,4.93,889,16,16,197.3,2
Kano,Fagge,2022,5.04,Medium,4.27,6.31,5.98,889,21,16,196.1,2
Kano,Fagge,2023,5.22,Medium,5.16,6.16,6.54,1002,9,14,175.5,2
Kano,Fagge,2024,5.47,Medium,5.83,6.21,6.71,992,10,17,208.2,1
Kano,Gabasawa,2018,5.03,Medium,5.47,4.5,4.79,868,16,13,171.1,3
Kano,Gabasawa,2019,5.93,Medium,6.38,5.76,4.63,895,11,17,211.3,2
Kano,Gabasawa,2020,5.09,Medium,5.74,4.89,5.82,727,16,14,170.9,3
Kano,Gabasawa,2021,4.79,Medium,5.59,4.53,6.3,760,11,8,105.7,2
Kano,Gabasawa,2022,5.51,Medium,5.53,5.82,5.17,940,9,18,227.6,3
Kano,Gabasawa,2023,5.71,Medium,5.93,6.62,6.52,1000,18,16,204.9,1
Kano,Gabasawa,2024,5.89,Medium,5.62,6.83,5.46,867,9,15,184.1,2
Kano,Garko,2018,5.37,Medium,5.65,5.09,4.62,920,15,9,116.8,3
Kano,Garko,2019,5.21,Medium,6.43,4.4,5.62,781,15,9,118.2,1
Kano,Garko,2020,5.66,Medium,5.56,6.3,5.43,897,15,10,130.5,3
Kano,Garko,2021,4.91,Medium,5.78,4.62,6.26,916,18,16,197.7,2
Kano,Garko,2022,4.78,Medium,4.67,4.9,5.26,922,8,19,252.4,2
Kano,Garko,2023,5.55,Medium,6.74,5.24,6.21,900,9,11,146.8,3
Kano,Garko,2024,5.58,Medium,6.63,5.44,6.22,934,9,13,158.9,3
Kano,Garum Mallam,2018,5.94,Medium,6.38,5.8,4.68,824,8,11,133.7,2
Kano,Garum Mallam,2019,6.15,Medium,6.42,6.69,5.49,940,13,15,190.6,2
Kano,Garum Mallam,2020,5.62,Medium,6.21,5.77,5.87,743,9,15,197.3,2
Kano,Garum Mallam,2021,5.92,Medium,5.73,6.53,4.94,946,8,9,119.6,3
Kano,Garum Mallam,2022,6.15,Medium,6.44,6.42,4.97,860,19,7,88.7,1
Kano,Garum Mallam,2023,5.24,Medium,4.39,6.16,4.87,861,19,12,150.3,2
Kano,Garum Mallam,2024,5.36,Medium,4.7,7.04,6.69,824,17,15,199.6,1
Kano,Gaya,2018,5.05,Medium,5.38,4.89,5.31,937,14,6,75.6,3
Kano,Gaya,2019,4.81,Medium,5.6,4.55,6.24,762,8,7,87.7,3
Kano,Gaya,2020,5.54,Medium,6.01,5.67,5.67,961,19,12,154.6,3
Kano,Gaya,2021,4.59,Medium,5.2,4.51,6.45,980,12,17,213.8,3
Kano,Gaya,2022,5.44,Medium,5.43,5.55,4.77,912,12,14,174.7,3
Kano,Gaya,2023,6.19,Medium,6.61,7.02,6.3,893,9,9,111.3,3
Kano,Gaya,2024,5.71,Medium,5.29,6.65,5.34,940,19,17,226.3,3
Kano,Gezawa,2018,5.82,Medium,5.86,6.58,5.81,790,18,10,126.5,1
Kano,Gezawa,2019,5.16,Medium,4.88,5.99,5.94,871,16,8,101.6,1
Kano,Gezawa,2020,5.16,Medium,4.83,5.78,5.41,739,20,8,104.1,1
Kano,Gezawa,2021,5.01,Medium,4.94,5.17,5.18,992,9,15,186.2,3
Kano,Gezawa,2022,4.83,Medium,5.21,5.09,6.45,771,16,18,238.2,1
Kano,Gezawa,2023,6.13,Medium,6.43,6.34,4.91,968,18,19,232.2,3
Kano,Gezawa,2024,5.73,Medium,5.16,6.68,5.05,977,22,21,269.7,2
Kano,Gwale,2018,5.31,Medium,5.24,5.78,5.47,894,8,11,133.6,3
Kano,Gwale,2019,5.06,Medium,4.3,6.13,5.58,887,16,7,91.0,1
Kano,Gwale,2020,5.1,Medium,5.05,5.08,4.76,965,15,15,188.0,3
Kano,Gwale,2021,5.26,Medium,5.29,5.68,5.67,858,11,7,87.3,2
Kano,Gwale,2022,5.36,Medium,4.5,6.48,5.15,830,11,8,101.1,2
Kano,Gwale,2023,5.06,Medium,5.84,4.67,5.73,957,16,8,103.9,2
Kano,Gwale,2024,5.68,Medium,5.95,6.23,5.95,817,17,17,211.1,3
Kano,Gwarzo,2018,5.14,Medium,5.61,4.76,5.06,856,11,13,165.2,3
Kano,Gwarzo,2019,5.56,Medium,5.69,6.15,5.88,923,20,6,78.0,1
Kano,Gwarzo,2020,6.06,Medium,6.56,6.83,6.46,855,9,17,218.0,2
Kano,Gwarzo,2021,5.4,Medium,5.92,5.5,5.82,836,13,16,196.9,3
Kano,Gwarzo,2022,5.61,Medium,5.91,6.3,6.36,783,15,8,97.6,3
Kano,Gwarzo,2023,5.53,Medium,5.93,5.49,5.19,781,22,17,223.1,1
Kano,Gwarzo,2024,5.79,Medium,6.28,5.94,5.49,999,18,10,127.1,3
Kano,Kabo,2018,4.71,Medium,4.11,5.81,6.3,703,13,16,194.5,3
Kano,Kabo,2019,4.78,Medium,4.86,4.7,5.23,728,7,9,115.3,3
Kano,Kabo,2020,5.18,Medium,4.86,5.42,4.67,839,9,16,213.8,2
Kano,Kabo,2021,4.87,Medium,5.02,5.25,6.18,743,13,15,195.6,3
Kano,Kabo,2022,5.22,Medium,4.74,6.41,6.21,865,13,12,154.2,3
Kano,Kabo,2023,5.87,Medium,5.52,7.03,5.78,899,20,20,248.3,2
Kano,Kabo,2024,5.5,Medium,6.1,5.67,6.04,932,20,20,252.9,2
Kano,Kano Municipal,2018,4.95,Medium,5.63,4.91,6.35,811,9,10,124.4,1
Kano,Kano Municipal,2019,5.99,Medium,5.74,6.7,4.94,947,19,9,116.9,1
Kano,Kano Municipal,2020,5.01,Medium,5.91,4.55,5.9,881,11,7,89.3,3
Kano,Kano Municipal,2021,5.46,Medium,5.27,6.47,6.19,741,11,8,102.8,1
Kano,Kano Municipal,2022,5.7,Medium,4.97,6.88,5.2,830,14,14,186.8,1
Kano,Kano Municipal,2023,5.34,Medium,5.77,5.88,6.59,775,9,17,220.6,2
Kano,Kano Municipal,2024,6.23,Medium,6.43,6.59,4.88,1056,15,18,231.6,1
Kano,Karaye,2018,4.93,Medium,4.41,5.41,4.98,854,17,13,170.7,1
Kano,Karaye,2019,5.2,Medium,5.71,4.98,5.38,934,19,7,91.8,1
Kano,Karaye,2020,5.18,Medium,5.69,5.1,5.71,751,16,15,189.9,3
Kano,Karaye,2021,5.19,Medium,4.54,5.95,5.01,975,11,8,106.6,1
Kano,Karaye,2022,5.17,Medium,4.32,6.17,5.11,844,11,11,146.3,1
Kano,Karaye,2023,4.74,Medium,4.49,4.85,4.99,853,12,7,88.2,2
Kano,Karaye,2024,6.32,Medium,6.54,6.65,4.75,972,20,9,117.3,2
Kano,Kibiya,2018,5.62,Medium,5.89,6.19,6.05,887,16,12,152.4,2
Kano,Kibiya,2019,4.94,Medium,4.43,5.84,5.84,817,14,6,72.9,3
Kano,Kibiya,2020,5.58,Medium,4.55,6.83,4.84,785,10,18,220.3,1
Kano,Kibiya,2021,6.02,Medium,6.52,6.13,5.22,902,9,18,227.4,2
Kano,Kibiya,2022,5.42,Medium,6.61,4.53,5.19,796,11,15,184.9,1
Kano,Kibiya,2023,4.67,Medium,4.62,5.12,6.16,917,21,18,232.0,1
Kano,Kibiya,2024,5.02,Medium,4.46,5.52,4.85,1041,20,11,133.5,2
Kano,Kiru,2018,4.97,Medium,5.69,4.52,5.57,713,17,17,212.9,2
Kano,Kiru,2019,4.6,Medium,4.43,4.53,4.92,829,10,7,90.1,3
Kano,Kiru,2020,5.73,Medium,6.22,6.11,6.0,930,12,11,141.2,3
Kano,Kiru,2021,5.88,Medium,6.65,5.42,4.73,982,9,12,147.3,3
Kano,Kiru,2022,5.17,Medium,4.61,6.11,5.6,765,9,10,129.8,2
Kano,Kiru,2023,5.1,Medium,6.23,4.61,6.18,906,22,9,116.8,2
Kano,Kiru,2024,5.23,Medium,5.06,5.77,5.52,1043,11,20,265.9,3
Kano,Kumbotso,2018,4.78,Medium,5.45,4.67,6.36,755,11,11,143.8,1
Kano,Kumbotso,2019,4.97,Medium,4.24,5.8,5.22,837,11,12,150.6,3
Kano,Kumbotso,2020,4.95,Medium,5.28,5.1,6.0,745,9,18,238.5,2
Kano,Kumbotso,2021,5.37,Medium,5.02,5.81,4.82,765,8,8,97.1,1
Kano,Kumbotso,2022,5.1,Medium,5.29,5.68,6.41,886,19,16,205.7,1
Kano,Kumbotso,2023,6.21,Medium,6.66,6.29,4.83,1037,10,13,166.2,3
Kano,Kumbotso,2024,5.19,Medium,5.4,5.06,4.97,925,16,8,97.5,3
Kano,Kunchi,2018,5.02,Medium,5.15,5.42,6.05,729,18,14,170.5,1
Kano,Kunchi,2019,4.54,Medium,4.76,4.66,6.15,773,19,17,212.2,1
Kano,Kunchi,2020,5.29,Medium,5.74,5.08,5.2,962,8,13,160.3,3
Kano,Kunchi,2021,5.96,Medium,5.66,6.88,5.25,904,7,13,161.4,1
Kano,Kunchi,2022,5.88,Medium,6.3,6.41,6.04,988,20,14,178.6,3
Kano,Kunchi,2023,6.31,Medium,6.63,7.04,5.8,777,20,11,144.4,2
Kano,Kunchi,2024,6.08,Medium,6.59,6.45,5.68,795,18,8,101.2,1
Kano,Kura,2018,4.36,Medium,4.31,4.75,6.34,868,17,13,170.1,3
Kano,Kura,2019,5.03,Medium,5.19,5.29,5.79,738,19,10,128.7,1
Kano,Kura,2020,5.05,Medium,4.81,5.23,4.84,957,14,7,86.1,1
Kano,Kura,2021,4.74,Medium,5.36,4.46,5.94,885,8,7,87.5,3
Kano,Kura,2022,5.4,Medium,5.2,6.12,5.66,976,21,12,149.3,2
Kano,Kura,2023,5.8,Medium,5.78,6.18,4.92,969,18,14,175.0,3
Kano,Kura,2024,5.59,Medium,5.96,5.73,5.41,938,20,20,255.2,3
Kano,Madobi,2018,4.9,Medium,4.71,4.89,4.72,846,6,13,169.5,2
Kano,Madobi,2019,4.34,Medium,4.34,4.69,6.37,857,10,10,131.6,3
Kano,Madobi,2020,5.94,Medium,6.11,6.5,5.53,918,15,16,197.7,2
Kano,Madobi,2021,5.45,Medium,5.84,5.42,5.27,744,14,13,172.7,1
Kano,Madobi,2022,5.45,Medium,6.49,5.39,6.54,993,9,10,127.9,2
Kano,Madobi,2023,4.98,Medium,5.69,4.86,6.19,775,16,14,174.8,1
Kano,Madobi,2024,5.47,Medium,5.91,5.36,5.21,880,11,21,260.1,2
Kano,Makoda,2018,5.84,Medium,5.54,6.6,5.09,877,9,11,136.2,2
Kano,Makoda,2019,5.44,Medium,6.18,4.9,4.93,747,11,8,99.1,2
Kano,Makoda,2020,5.06,Medium,4.31,6.13,5.58,740,8,7,90.7,3
Kano,Makoda,2021,5.73,Medium,6.54,5.61,5.67,843,9,8,105.5,3
Kano,Makoda,2022,5.15,Medium,5.05,5.77,5.91,848,20,9,118.3,1
Kano,Makoda,2023,6.33,Medium,6.18,7.0,4.72,841,19,9,115.4,1
Kano,Makoda,2024,4.96,Medium,4.44,5.68,5.42,837,14,21,259.8,2
Kano,Minjibir,2018,4.77,Medium,4.78,4.46,4.65,799,6,6,80.2,1
Kano,Minjibir,2019,5.45,Medium,4.96,6.27,5.23,714,15,12,150.8,3
Kano,Minjibir,2020,5.85,Medium,5.74,6.58,5.4,753,18,9,119.6,3
Kano,Minjibir,2021,5.71,Medium,5.96,5.91,5.19,762,14,13,167.8,1
Kano,Minjibir,2022,4.78,Medium,4.46,5.52,6.06,910,20,11,137.4,1
Kano,Minjibir,2023,5.4,Medium,5.73,5.76,5.95,942,9,8,100.8,1
Kano,Minjibir,2024,5.44,Medium,6.27,4.97,5.28,793,12,8,104.7,1
Kano,Nasarawa,2018,5.37,Medium,5.84,5.52,5.88,744,10,17,224.7,2
Kano,Nasarawa,2019,5.13,Medium,4.89,5.39,4.89,830,13,12,154.9,1
Kano,Nasarawa,2020,4.9,Medium,5.1,4.95,5.63,895,9,9,114.7,3
Kano,Nasarawa,2021,6.06,Medium,6.43,6.59,5.76,874,20,12,158.8,1
Kano,Nasarawa,2022,5.72,Medium,5.72,6.0,4.86,856,8,20,251.1,3
Kano,Nasarawa,2023,5.51,Medium,4.82,6.67,5.42,1003,18,10,129.6,3
Kano,Nasarawa,2024,5.58,Medium,5.02,6.77,5.66,810,21,21,277.5,2
Kano,Rano,2018,5.19,Medium,5.03,5.46,5.02,738,9,9,119.2,2
Kano,Rano,2019,5.64,Medium,6.15,5.24,4.61,788,12,10,128.0,2
Kano,Rano,2020,6.27,Medium,6.26,6.79,4.78,937,16,12,158.0,3
Kano,Rano,2021,5.19,Medium,4.91,5.93,5.73,952,14,14,180.6,3
Kano,Rano,2022,5.28,Medium,5.48,5.29,5.16,820,9,12,158.0,1
Kano,Rano,2023,5.03,Medium,5.27,5.15,5.65,888,19,9,110.7,3
Kano,Rano,2024,5.12,Medium,5.11,5.68,6.0,824,21,12,156.2,1
Kano,Rimin Gado,2018,5.2,Medium,5.12,6.05,6.34,778,8,16,207.9,1
Kano,Rimin Gado,2019,4.97,Medium,5.0,4.83,4.81,923,12,11,141.5,3
Kano,Rimin Gado,2020,5.53,Medium,6.07,5.06,4.63,743,11,18,226.0,1
Kano,Rimin Gado,2021,5.74,Medium,5.66,6.01,4.66,960,14,7,86.5,2
Kano,Rimin Gado,2022,5.09,Medium,5.03,5.85,6.33,898,10,9,114.0,2
Kano,Rimin Gado,2023,5.68,Medium,5.81,5.77,4.77,799,21,16,194.3,2
Kano,Rimin Gado,2024,5.94,Medium,6.06,6.59,5.6,1041,17,8,101.2,1
Kano,Rogo,2018,5.34,Medium,5.59,5.54,5.56,870,12,15,196.0,2
Kano,Rogo,2019,6.16,Medium,6.3,6.4,4.59,745,15,10,126.9,1
Kano,Rogo,2020,5.96,Medium,6.39,6.51,5.98,928,8,15,197.0,1
Kano,Rogo,2021,5.15,Medium,5.44,5.61,6.35,862,20,17,225.4,3
Kano,Rogo,2022,5.8,Medium,5.74,6.14,4.78,920,19,14,170.2,2
Kano,Rogo,2023,5.19,Medium,5.15,5.67,5.72,843,21,7,87.5,3
Kano,Rogo,2024,5.37,Medium,6.28,4.82,5.35,990,20,8,104.3,2
Kano,Shanono,2018,5.89,Medium,5.44,6.64,4.7,911,10,7,88.2,1
Kano,Shanono,2019,4.85,Medium,4.74,5.07,5.34,736,7,16,209.2,3
Kano,Shanono,2020,5.7,Medium,5.42,6.23,4.81,770,19,10,121.5,1
Kano,Shanono,2021,5.04,Medium,5.32,4.72,4.87,876,15,18,238.5,3
Kano,Shanono,2022,5.15,Medium,4.58,6.05,5.5,898,19,18,234.1,3
Kano,Shanono,2023,4.93,Medium,5.49,4.76,5.84,973,8,16,202.4,2
Kano,Shanono,2024,4.98,Medium,5.44,4.88,5.75,841,17,14,177.2,2
Kano,Sumaila,2018,5.15,Medium,6.0,4.69,5.6,778,17,7,88.0,3
Kano,Sumaila,2019,5.26,Medium,5.49,5.41,5.48,885,17,10,127.8,3
Kano,Sumaila,2020,5.94,Medium,5.57,6.81,5.04,880,15,8,106.2,3
Kano,Sumaila,2021,4.64,Medium,4.28,5.33,6.01,788,19,16,201.0,1
Kano,Sumaila,2022,5.61,Medium,6.27,5.26,5.01,875,17,9,117.8,1
Kano,Sumaila,2023,5.23,Medium,5.16,6.15,6.47,927,10,15,197.9,3
Kano,Sumaila,2024,5.84,Medium,5.52,7.05,5.96,865,20,22,280.9,3
Kano,Takai,2018,4.96,Medium,5.35,5.25,6.39,908,8,6,74.6,1
Kano,Takai,2019,5.26,Medium,5.85,4.87,5.11,746,13,12,155.8,2
Kano,Takai,2020,5.15,Medium,5.79,5.04,5.89,806,19,11,141.6,1
Kano,Takai,2021,5.23,Medium,4.21,6.65,5.58,974,11,17,227.2,2
Kano,Takai,2022,6.01,Medium,6.62,5.84,4.89,836,14,18,231.7,1
Kano,Takai,2023,5.0,Medium,4.6,5.61,5.43,774,15,14,183.7,3
Kano,Takai,2024,5.63,Medium,6.84,4.99,5.5,830,19,14,181.5,1
Kano,Tarauni,2018,4.74,Medium,5.41,4.54,6.21,749,9,12,160.2,2
Kano,Tarauni,2019,5.69,Medium,5.94,6.2,5.83,840,10,11,143.6,3
Kano,Tarauni,2020,4.9,Medium,5.15,4.74,5.27,885,19,8,97.6,3
Kano,Tarauni,2021,5.71,Medium,6.66,5.39,5.53,895,13,17,208.2,2
Kano,Tarauni,2022,6.14,Medium,6.74,6.4,5.61,991,21,11,142.9,1
Kano,Tarauni,2023,5.41,Medium,5.02,5.87,4.72,1035,10,8,102.9,3
Kano,Tarauni,2024,5.28,Medium,4.95,6.0,5.5,851,16,9,110.7,3
Kano,Tofa,2018,5.74,Medium,5.73,6.51,5.75,729,15,15,194.3,3
Kano,Tofa,2019,4.83,Medium,4.5,5.31,5.47,785,15,10,125.4,1
Kano,Tofa,2020,4.55,Medium,4.76,4.42,5.58,923,12,10,121.5,2
Kano,Tofa,2021,5.64,Medium,5.85,6.2,5.9,800,10,18,239.3,3
Kano,Tofa,2022,5.58,Medium,6.19,6.0,6.49,935,9,14,174.7,3
Kano,Tofa,2023,5.42,Medium,6.48,4.83,5.52,896,11,15,193.2,2
Kano,Tofa,2024,5.86,Medium,6.39,5.94,5.34,797,17,17,224.2,3
Kano,Tsanyawa,2018,5.11,Medium,5.72,4.86,5.62,923,14,17,220.0,2
Kano,Tsanyawa,2019,4.99,Medium,4.85,5.41,5.59,770,8,15,189.4,2
Kano,Tsanyawa,2020,6.21,Medium,6.12,6.74,4.66,941,19,9,113.9,2
Kano,Tsanyawa,2021,4.94,Medium,5.08,5.02,5.48,824,7,17,224.8,2
Kano,Tsanyawa,2022,5.97,Medium,6.72,5.66,4.94,905,7,10,130.9,1
Kano,Tsanyawa,2023,6.25,Medium,6.53,6.68,5.16,925,21,14,175.4,1
Kano,Tsanyawa,2024,4.95,Medium,5.42,5.11,6.31,999,11,12,152.1,1
Kano,Tudun Wada,2018,5.3,Medium,4.14,6.5,4.79,927,18,16,197.3,3
Kano,Tudun Wada,2019,4.58,Medium,4.08,5.44,6.17,762,12,13,171.4,2
Kano,Tudun Wada,2020,5.08,Medium,4.55,6.13,5.97,772,17,14,181.8,3
Kano,Tudun Wada,2021,5.04,Medium,4.9,5.58,5.74,763,14,10,130.9,1
Kano,Tudun Wada,2022,5.1,Medium,4.45,6.03,5.48,890,10,16,194.6,1
Kano,Tudun Wada,2023,5.37,Medium,6.13,5.56,6.56,852,12,10,124.5,3
Kano,Tudun Wada,2024,5.66,Medium,6.1,6.32,6.52,1056,19,17,210.3,3
Kano,Ungogo,2018,6.25,Medium,6.4,6.59,4.74,827,18,12,158.6,3
Kano,Ungogo,2019,5.93,Medium,6.5,6.5,6.33,833,14,6,73.2,2
Kano,Ungogo,2020,4.69,Medium,5.37,4.51,6.31,781,13,14,182.8,3
Kano,Ungogo,2021,4.86,Medium,5.34,4.85,6.1,942,11,10,122.0,2
Kano,Ungogo,2022,4.97,Medium,5.45,4.79,5.63,824,7,16,197.2,2
Kano,Ungogo,2023,4.66,Medium,4.47,4.6,4.84,820,18,10,132.3,1
Kano,Ungogo,2024,5.79,Medium,6.17,6.09,5.57,900,10,13,173.5,1
Kano,Warawa,2018,4.7,Medium,4.45,5.08,5.55,818,8,7,91.7,1
Kano,Warawa,2019,5.16,Medium,4.29,6.48,5.72,842,16,14,173.1,3
Kano,Warawa,2020,5.33,Medium,4.94,6.33,5.89,777,16,16,209.0,3
Kano,Warawa,2021,5.93,Medium,6.0,6.59,5.52,941,15,8,100.5,3
Kano,Warawa,2022,5.59,Medium,4.85,6.81,5.36,822,8,14,171.9,3
Kano,Warawa,2023,5.85,Medium,5.55,7.05,5.97,797,12,13,168.5,3
Kano,Warawa,2024,5.66,Medium,5.94,6.05,5.65,843,16,14,183.8,1
Kano,Wudil,2018,5.55,Medium,5.11,6.09,4.65,864,10,9,111.8,3
Kano,Wudil,2019,4.7,Medium,4.29,5.06,5.22,827,8,13,165.8,3
Kano,Wudil,2020,5.58,Medium,5.08,6.47,5.18,735,10,11,141.4,2
Kano,Wudil,2021,6.14,Medium,6.21,6.68,5.07,851,13,15,198.1,2
Kano,Wudil,2022,5.56,Medium,5.1,6.58,5.58,753,8,9,116.5,3
Kano,Wudil,2023,5.22,Medium,4.36,6.11,4.82,913,17,12,158.5,3
Kano,Wudil,2024,5.16,Medium,4.74,5.7,5.1,929,18,16,207.3,2
Katsina,Bakori,2018,5.36,Medium,3.85,6.43,3.73,605,10,11,145.7,1
Katsina,Bakori,2019,5.43,Medium,6.23,4.37,4.05,740,8,17,218.9,3
Katsina,Bakori,2020,5.55,Medium,5.0,6.15,4.55,643,9,18,230.7,1
Katsina,Bakori,2021,5.05,Medium,5.07,4.93,4.73,634,11,14,171.9,1
Katsina,Bakori,2022,5.19,Medium,4.51,5.06,3.19,664,12,8,102.1,1
Katsina,Bakori,2023,5.98,Medium,6.47,5.56,4.16,659,15,9,117.4,1
Katsina,Bakori,2024,6.69,Medium,6.73,7.02,4.04,827,8,24,309.1,2
Katsina,Batagarawa,2018,5.77,Medium,5.62,6.14,4.68,780,12,19,253.9,2
Katsina,Batagarawa,2019,5.41,Medium,4.46,5.89,3.63,609,11,17,209.9,1
Katsina,Batagarawa,2020,5.52,Medium,6.39,4.46,4.12,742,11,20,267.1,1
Katsina,Batagarawa,2021,6.15,Medium,5.96,5.95,3.06,726,12,13,167.7,2
Katsina,Batagarawa,2022,5.73,Medium,4.21,6.93,3.64,833,15,16,199.3,3
Katsina,Batagarawa,2023,5.97,Medium,4.83,7.04,3.91,846,7,22,294.0,2
Katsina,Batagarawa,2024,6.45,Medium,6.47,7.03,4.75,860,9,11,140.7,1
Katsina,Batsari,2018,5.57,Medium,5.37,5.33,3.53,674,13,18,240.0,1
Katsina,Batsari,2019,5.63,Medium,6.22,5.11,4.52,719,14,11,143.5,3
Katsina,Batsari,2020,6.17,Medium,5.81,6.21,3.2,606,14,8,105.3,3
Katsina,Batsari,2021,5.61,Medium,5.93,4.71,3.22,696,15,20,259.0,2
Katsina,Batsari,2022,5.36,Medium,6.05,4.56,4.39,838,5,18,235.8,3
Katsina,Batsari,2023,6.1,Medium,5.97,6.49,4.43,842,12,23,285.5,3
Katsina,Batsari,2024,5.93,Medium,6.47,5.14,3.58,708,10,21,262.1,2
Katsina,Baure,2018,5.57,Medium,4.5,6.74,4.62,630,11,8,104.2,3
Katsina,Baure,2019,5.88,Medium,5.77,6.16,4.46,662,7,15,185.7,3
Katsina,Baure,2020,5.63,Medium,6.12,4.64,3.36,654,13,16,197.4,1
Katsina,Baure,2021,5.51,Medium,4.64,6.59,4.91,627,5,15,184.0,3
Katsina,Baure,2022,6.08,Medium,5.03,6.75,3.18,750,8,9,110.4,3
Katsina,Baure,2023,5.41,Medium,4.34,6.65,4.94,829,11,12,159.1,2
Katsina,Baure,2024,6.29,Medium,5.9,6.71,3.77,852,10,15,189.5,3
Katsina,Bindawa,2018,5.55,Medium,4.28,6.39,3.6,744,5,11,142.1,2
Katsina,Bindawa,2019,5.94,Medium,5.64,5.9,3.38,616,10,14,184.9,3
Katsina,Bindawa,2020,5.94,Medium,4.66,6.8,3.25,630,9,8,104.8,2
Katsina,Bindawa,2021,4.88,Medium,4.56,4.94,4.61,742,11,19,252.1,3
Katsina,Bindawa,2022,5.74,Medium,4.75,6.57,3.91,835,7,14,176.2,2
Katsina,Bindawa,2023,6.1,Medium,5.15,7.05,3.9,671,6,12,147.0,1
Katsina,Bindawa,2024,5.29,Medium,4.58,5.9,4.53,688,6,16,212.8,3
Katsina,Charanchi,2018,4.67,Medium,3.8,5.18,4.63,744,5,12,152.3,2
Katsina,Charanchi,2019,4.98,Medium,4.43,4.59,3.16,643,6,10,126.0,2
Katsina,Charanchi,2020,4.73,Medium,4.23,4.44,3.67,774,7,12,145.6,2
Katsina,Charanchi,2021,5.69,Medium,5.55,5.14,2.94,615,6,14,186.6,1
Katsina,Charanchi,2022,5.39,Medium,5.04,5.38,3.9,711,5,12,146.6,3
Katsina,Charanchi,2023,5.48,Medium,5.62,5.34,4.51,834,14,11,141.3,1
Katsina,Charanchi,2024,5.59,Medium,5.66,5.05,3.49,674,10,17,219.1,3
Katsina,Dan Musa,2018,5.56,Medium,4.22,6.49,3.62,770,11,16,197.0,3
Katsina,Dan Musa,2019,5.99,Medium,6.22,5.69,3.84,755,12,7,92.7,1
Katsina,Dan Musa,2020,5.06,Medium,4.5,4.79,3.27,751,11,19,246.3,1
Katsina,Dan Musa,2021,5.86,Medium,6.32,5.07,3.5,629,15,13,164.8,2
Katsina,Dan Musa,2022,5.48,Medium,4.22,6.39,3.83,761,8,18,227.3,1
Katsina,Dan Musa,2023,5.73,Medium,5.64,6.07,4.78,723,14,10,132.9,3
Katsina,Dan Musa,2024,5.88,Medium,5.11,6.88,4.57,702,11,18,224.7,2
Katsina,Dandume,2018,5.99,Medium,6.03,5.47,3.05,685,6,16,201.9,2
Katsina,Dandume,2019,5.87,Medium,5.62,6.03,3.94,714,13,18,225.7,3
Katsina,Dandume,2020,6.46,Medium,6.34,6.56,3.5,806,15,14,185.5,2
Katsina,Dandume,2021,5.88,Medium,5.39,6.63,4.63,686,10,10,128.4,1
Katsina,Dandume,2022,5.97,Medium,6.31,5.18,3.11,745,13,9,116.5,3
Katsina,Dandume,2023,5.53,Medium,5.5,5.81,4.95,694,10,22,292.3,3
Katsina,Dandume,2024,5.71,Medium,5.64,6.05,4.83,708,8,14,185.8,1
Katsina,Danja,2018,5.93,Medium,5.23,6.33,3.45,736,8,9,113.9,2
Katsina,Danja,2019,5.36,Medium,6.28,4.47,4.68,751,6,12,152.4,1
Katsina,Danja,2020,5.31,Medium,5.03,4.8,3.1,612,15,14,180.1,1
Katsina,Danja,2021,5.87,Medium,6.34,5.2,3.72,648,13,18,224.4,2
Katsina,Danja,2022,5.75,Medium,5.7,5.64,3.96,744,14,8,98.3,3
Katsina,Danja,2023,5.95,Medium,5.79,5.96,3.78,653,7,19,252.0,3
Katsina,Danja,2024,6.04,Medium,5.32,6.46,3.33,835,11,15,194.1,1
Katsina,Daura,2018,4.54,Medium,4.13,4.52,4.58,590,14,17,207.0,3
Katsina,Daura,2019,5.1,Medium,4.71,5.46,4.83,751,5,18,228.4,2
Katsina,Daura,2020,6.62,Medium,6.2,6.87,3.04,760,13,18,225.2,1
Katsina,Daura,2021,5.5,Medium,4.8,5.86,3.8,758,11,16,205.0,2
Katsina,Daura,2022,6.22,Medium,6.28,6.47,4.37,636,12,10,126.8,2
Katsina,Daura,2023,5.6,Medium,4.91,6.22,4.26,859,15,18,224.4,2
Katsina,Daura,2024,5.75,Medium,5.17,6.65,4.87,682,8,9,115.2,1
Katsina,Dutsi,2018,5.02,Medium,4.78,4.29,3.03,595,11,17,225.2,3
Katsina,Dutsi,2019,4.9,Medium,5.13,4.34,4.45,755,12,10,128.0,1
Katsina,Dutsi,2020,4.87,Medium,4.41,4.68,3.81,731,15,13,171.2,2
Katsina,Dutsi,2021,5.53,Medium,4.22,6.25,3.3,749,14,16,203.1,2
