year,place,lga,state,fpi_score,annual_rainfall_mm,population_exposed_thousands
2022,Chibok,Chibok,Borno,8.41,1614,0.888
2022,Chinade,Katagum,Bauchi,4.9,1001,0.604
2022,Chinka,Ibi,Taraba,6.15,105,0.507
2022,Chirawa,Geidam,Yobe,1.99,487,0.895
2022,Dababe,Toro,Bauchi,4.5,768,0.733
2022,Dabalam,Tarmua,Yobe,1.82,1400,0.933
2022,Dadiya,Balanga,Gombe,1.62,200,0.864
2022,Dagere,Birnin Kebbi,Kebbi,5.08,1618,0.566
2022,Dakingari,Suru,Kebbi,2.34,192,0.997
2022,Dalijam,Rabah,Sokoto,2.26,1614,0.789
2022,Dalla Jorau,Potiskum,Yobe,8.66,773,0.693
2022,Dalwa West,Konduga,Borno,6.88,1707,0.864
2022,Damaga,Maradun,Zamfara,9.69,1696,0.792
2022,DAMATURU,Damaturu,Yobe,4.81,1736,0.98
2022,Dambam,Damban,Bauchi,5.82,621,0.6
2022,Dambarta,Dambatta,Kano,1.94,390,0.905
2022,Damboa,Damboa,Borno,1.68,439,0.776
2022,Damola,Ijebu North,Ogun,7.58,541,0.907
2022,Damshin,Shendam,Plateau,8.91,1341,0.781
2022,Dan Dume,Dandume,Katsina,7.55,1103,0.999
2022,Dan Gulbi,Maru,Zamfara,4.81,1577,0.87
2022,Dangara,Kwali,Federal Capital Territory,9.58,611,0.859
2022,Dange,Dange-Shuni,Sokoto,4.03,1199,0.693
2022,Danja,Danja,Katsina,6.93,1440,0.704
2022,Dapchi,Bursari,Yobe,5.42,150,0.73
2022,Daraga,Maru,Zamfara,4.82,648,0.734
2022,Darana,Bagudo,Kebbi,9.97,1329,0.582
2022,Darma Galadima,Illela,Sokoto,5.25,669,0.747
2022,Daudawa,Faskari,Katsina,4.83,616,0.932
2022,DAURA,Fune,Yobe,6.37,861,0.909
2022,Daura,Daura,Katsina,1.93,1538,0.913
2022,Deba Habe,Yamaltu/Deba,Gombe,7.74,1938,0.839
2022,Degema,Akuku Toru,Rivers,3.55,1260,0.962
2022,Dekala Gwejim,Borgu,Niger,1.48,497,0.822
2022,Digimsa,Biriniwa,Jigawa,6.2,1453,0.794
2022,Dikwa,Dikwa,Borno,4.81,314,0.515
2022,Dilla,Shomgom,Gombe,3.18,350,0.983
2022,Dipchari,Bama,Borno,7.97,1838,0.797
2022,Dirindaji,Sakaba,Kebbi,2.56,216,0.537
2022,Doili,Gubio,Borno,1.91,1319,0.566
2022,Dokan Tofa,Shendam,Plateau,4.14,120,0.518
2022,Doma,Doma,Nasarawa,3.71,1617,0.952
2022,Dong,Demsa,Adamawa,3.13,1593,0.505
2022,Donga,Donga,Taraba,8.08,770,0.84
2022,Doufoumbara,Zurmi,Zamfara,7.46,1396,0.7
2022,Doumbourou,Zurmi,Zamfara,3.16,924,0.768
2022,Duchin Magaji,Mashegu,Niger,5.46,956,0.647
2022,Dudu,Mobbar,Borno,9.01,1317,0.993
2022,Dukku,Dukku,Gombe,2.22,939,0.679
2022,Duku,Rijau,Niger,7.83,575,0.531
2022,Dull,Tafawa-Balewa,Bauchi,3.89,1422,0.839
2022,Dumaji,Edu,Kwara,3.83,668,0.695
2022,Dumburum,Tarmua,Yobe,4.65,773,0.54
2022,Dunari,Malam Madori,Jigawa,1.63,649,0.681
2022,Duni,Atakumosa East,Osun,7.48,1071,0.851
2022,Dure Karguma,Gwoza,Borno,7.53,1953,0.658
2022,Duru,Dutse,Jigawa,8.09,1627,0.917
2022,Dutsi,Dutsi,Katsina,9.2,793,0.975
2022,Dutsin Ma,Dutsin-Ma,Katsina,9.41,1816,0.867
2022,Eban,Mashegu,Niger,1.43,653,0.66
2022,EBUTE METTA,Lagos Mainland,Lagos,9.02,433,0.701
2022,EDDE,Ede North,Osun,9.84,477,0.505
2022,Effon-Alaiye,Oriade,Osun,1.49,997,0.762
2022,Egbe,Yagba West,Kogi,1.02,1954,0.663
2022,EHA-AMUFU,Isi-Uzo,Enugu,3.39,1958,0.918
2022,Ehor,Uhunmwonde,Edo,9.69,1813,0.511
2022,Ejigbo,Ejigbo,Osun,6.96,508,0.911
2022,ENUGU,Enugu North,Enugu,9.35,1078,0.979
2022,ENUGU-EZIKE,Igbo-Eze North,Enugu,8.69,737,0.902
2022,Epe,Epe,Lagos,7.89,559,0.675
2022,Eruwa,Ibarapa East,Oyo,7.1,125,0.874
2022,Esabang,Obubra,Cross River,5.64,299,0.947
2022,Fagan Kawo,Sule-Tankarkar,Jigawa,1.47,454,0.505
2022,Falali,Sumaila,Kano,7.32,966,0.871
2022,Faskari,Faskari,Katsina,8.85,235,0.913
2022,Fellagi,Mashegu,Niger,2.15,1972,0.85
2022,Fika,Fika,Yobe,6.5,225,0.711
2022,Fokku,Kebbe,Sokoto,7.09,1941,0.832
2022,Foniweitoro,Southern Ijaw,Bayelsa,8.78,1871,0.53
2022,Forcados,Burutu,Delta,3.75,200,0.561
2022,Frukama,Bomadi,Delta,2.86,1345,0.697
2022,Fuka,Muya,Niger,2.81,1150,0.947
2022,FUNTUA,Funtua,Katsina,5.23,1030,0.821
2022,Fuskam Mata,Bassa,Plateau,1.41,810,0.757
2022,Gabarin,Darazo,Bauchi,2.81,1494,0.527
2022,Gada,Gada,Sokoto,3.69,825,0.987
2022,Gadam,Kwami,Gombe,9.18,649,0.787
2022,Gadau,Itas/Gadau,Bauchi,5.53,678,0.801
2022,Gadna,Shiroro,Niger,4.99,794,0.618
2022,Gafiya,Kaita,Katsina,1.4,1353,0.811
2022,Gajale,Bebeji,Kano,4.28,1544,0.629
2022,Gajiram,Nganzai,Borno,6.67,548,0.894
2022,Galadi,Maigatari,Jigawa,4.31,974,0.697
2022,Galadi,Shinkafi,Zamfara,9.79,1769,0.654
2022,Gamawa,Gamawa,Bauchi,5.3,103,0.882
2022,Gamu,Ganye,Adamawa,3.1,927,0.513
2022,Gana,Mokwa,Niger,3.19,1356,0.76
2022,Ganegi,Edati,Niger,2.94,1629,0.701
2022,Ganga,Chikun,Kaduna,2.26,628,0.659
2022,Gangara,Giwa,Kaduna,4.85,455,0.725
2022,Ganua,Tambuwal,Sokoto,1.74,1443,0.879
2022,Garki,Garki,Jigawa,8.32,642,0.938
2022,Garkida,Gombi,Adamawa,6.44,1374,0.613
2022,Garko,Garko,Kano,4.81,600,0.96
2022,Garun Gabbas,Malam Madori,Jigawa,3.89,1461,0.593
2022,Garun Kurama,Lere,Kaduna,7.91,751,0.876
2022,Garunguna,Karasuwa,Yobe,9.96,1372,0.609
2022,Gashagar,Mobbar,Borno,7.59,524,0.898
2022,Gashua,Bade,Yobe,9.54,403,0.874
2022,Gaska,Fune,Yobe,5.12,790,0.775
2022,Gaya,Gaya,Kano,3.55,312,0.506
2022,Gayar,Alkaleri,Bauchi,7.47,1679,0.669
2022,Gbaki,Mokwa,Niger,1,839,0.932
2022,Gberia,Kaiama,Kwara,6.09,301,0.79
2022,GBOKO,Gboko,Benue,9.19,1109,0.694
2022,Gbongan,Aiyedade,Osun,3.53,1374,0.771
2022,Geauri,Tsafe,Zamfara,1.13,1995,0.947
2022,Geidam,Geidam,Yobe,3.98,440,0.9
2022,Gereng,Girei,Adamawa,5.01,1433,0.994
2022,Gerkawa,Mikang,Plateau,7.89,124,0.555
2022,Geza,Dandi,Kebbi,2.75,1276,0.869
2022,Gezawa,Gezawa,Kano,9.17,160,0.799
2022,Gidan Bahagu,Kachia,Kaduna,2.11,1195,0.717
2022,Gidan Makera,Illela,Sokoto,6.92,1353,0.928
2022,Gidan Rai,Doma,Nasarawa,4.69,601,0.627
2022,Gimi,Markafi,Kaduna,5.73,1711,0.645
2022,Gindiri,Mangu,Plateau,9.65,791,0.506
2022,Giro,Suru,Kebbi,2.26,998,0.887
2022,Giro-Masa,Shanga,Kebbi,3.36,1697,0.595
2022,Gitata,Karu,Nasarawa,4.29,889,0.863
2022,Golbembal,Gassol,Taraba,9.53,1867,0.572
2022,GOMBE,Gombe,Gombe,3.09,1806,0.545
2022,Goniri,Gujba,Yobe,8.78,1631,0.871
2022,Gubber,Tarmua,Yobe,4.14,1970,0.833
2022,Gubi,Bauchi,Bauchi,1.46,406,0.737
2022,Gubugbu,Edu,Kwara,1.96,1119,0.556
2022,Gudi,Akwanga,Nasarawa,1.77,1690,0.778
2022,Guga,Bakori,Katsina,6.62,1369,0.745
2022,Guidan Kurau,Sabon Birni,Sokoto,1.15,370,0.769
2022,Gujba,Gujba,Yobe,2.49,198,0.737
2022,Gulani,Gulani,Yobe,2.79,771,0.617
2022,Gulbin Boka,Mariga,Niger,6.84,1293,0.928
2022,Gulu,Lapai,Niger,3.39,694,0.89
2022,Gulumba Gana,Bama,Borno,5.14,1297,0.935
2022,Guma,Mashi,Katsina,4.39,1978,0.668
2022,GUMEL,Gumel,Jigawa,6.89,1522,0.708
2022,Gummi,Gummi,Zamfara,4.7,196,0.942
2022,Gumsa,Geidam,Yobe,4.94,1216,0.771
2022,Gumsi,Machina,Yobe,8.78,488,0.667
2022,Gurai,Magama,Niger,9.47,1800,0.707
2022,Gurin,Fufore,Adamawa,8.87,272,0.633
2022,Gusau,Gusau,Zamfara,5.97,691,0.563
2022,Gwadadi,Rabah,Sokoto,6.89,331,0.796
2022,Gwagwada,Chikun,Kaduna,8.19,1643,0.771
2022,Gwanara,Baruten,Kwara,6.5,1388,0.841
2022,GWARAM,Gwaram,Jigawa,8.21,1315,0.564
2022,Gwasero,Baruten,Kwara,4.28,806,0.715
2022,Gwashi,Bukkuyum,Zamfara,3.46,1608,0.857
2022,HADEJIA,Hadejia,Jigawa,8.62,1187,0.546
2022,Hamdullahi,Albasu,Kano,2.34,1482,0.736
2022,Harbo,Jahun,Jigawa,3.32,263,0.93
2022,Hardo Buba,Biriniwa,Jigawa,1.83,1488,0.534
2022,Hong,Hong,Adamawa,2.83,656,0.966
2022,IBADAN,Ibadan North West,Oyo,8.31,767,0.607
2022,Ibeto,Magama,Niger,6.76,1015,0.768
2022,Ibi,Ibi,Taraba,3.17,715,0.806
2022,Ibillo,Akoko-Edo,Edo,7.98,1156,0.964
2022,Iboro,Egbado North,Ogun,4.2,352,0.675
2022,Ida,Kagarko,Kaduna,8.6,1999,0.926
2022,Idah,Idah,Kogi,5.7,568,0.955
2022,Idanre,Idanre,Ondo,9.14,1843,0.575
2022,Idi-lya,Ido,Oyo,3.52,147,0.547
2022,Idoani,Ose,Ondo,8.18,1799,0.5
2022,Idon,Kauru,Kaduna,8.03,819,0.673
2022,Ifaki,Ido-Osi,Ekiti,1.81,153,0.911
2022,Ife,Yagba East,Kogi,6.66,1103,0.901
2022,IFE,Ife East,Osun,5.12,503,0.828
2022,Iferri,Mariga,Niger,8.32,1071,0.846
2022,Ifon,Ose,Ondo,4.62,179,0.936
2022,Igabi,Igabi,Kaduna,8.46,1244,0.735
2022,Igana,Iwajowa,Oyo,5.51,1955,0.737
2022,Igangan,Ibarapa North,Oyo,8.31,783,0.593
2022,Igbaja,Ifelodun,Kwara,9.97,1145,0.891
2022,Igbara-Odo,Ekiti South West,Ekiti,7.28,1867,0.754
2022,Igbekhue,Orhionmwon,Edo,3.56,1953,0.962
2022,Igbessa,Ado-Odo/Ota,Ogun,5.77,1698,0.818
2022,Igbetti,Olorunsogo,Oyo,4.07,501,0.72
2022,Igbo Ora,Ibarapa Central,Oyo,7.48,1060,0.507
2022,Igboho,Orelope,Oyo,6.48,1289,0.846
2022,Igbor,Gwer East,Benue,8.86,1141,0.892
2022,Igbotako,Okitipupa,Ondo,8.81,713,0.601
2022,Ignohemwen,Ovia North East,Edo,3.19,1249,0.779
2022,Igumale,Ado,Benue,9.07,927,0.902
2022,IHIALA,Ihiala,Anambra,2.36,1666,0.608
2022,IJEBU-ODE,Ijebu Ode,Ogun,8.43,916,0.945
2022,Ijero,Ijero,Ekiti,2.45,1678,0.879
2022,Ikang,Akpabuyo,Cross River,5.3,1055,0.617
2022,Ikara,Ikara,Kaduna,4.99,463,0.923
2022,Ikerre,Ikere,Ekiti,6.4,1681,0.579
2022,IKIRE,Isokan,Osun,5.76,1341,0.53
2022,IKIRUN,Ifelodun,Osun,4,371,0.573
2022,IKOM,Ikom,Cross River,8.33,563,0.63
2022,IKORODU,Ikorodu,Lagos,2.17,804,0.662
2022,Ikosi,Epe,Lagos,7.11,1018,0.867
2022,Ikot Ubo,Nsit Ubium,Akwa Ibom,5.14,768,0.595
2022,Ikot-Ekpene,Ikot Ekpene,Akwa Ibom,2.6,1889,0.627
2022,ILA ORANGUN,Ila,Osun,3.16,1940,0.85
2022,Ilaro,Egbado South,Ogun,1.09,1841,0.614
2022,ILESHA,Ilesha East,Osun,1.39,1645,0.623
2022,Ilesha-Ibariba,Baruten,Kwara,5.14,561,0.78
2022,Illo,Bagudo,Kebbi,8.11,1395,0.859
2022,ILORIN,Ilorin West,Kwara,5.37,130,0.937
2022,Ilumawfin,Epe,Lagos,6.57,480,0.737
2022,Ilu-Omoba,Aiyekire (Gbonyin),Ekiti,1.53,1041,0.653
2022,Imorun,Odigbo,Ondo,3.3,559,0.885
2022,Ingawa,Ingawa,Katsina,8.12,1676,0.969
2022,Inyanagu,,,8.1,607,0.524
2022,Ipetu,Oriade,Osun,1.05,207,0.978
2022,Iporo,Oye,Ekiti,4.67,1007,0.659
2022,Iranyin,Surulere,Oyo,8.76,478,0.721
2022,Irele,Irele,Ondo,4.23,1612,0.623
2022,Iri,Rijau,Niger,3.77,449,0.739
2022,Irrua,Esan Central,Edo,5.12,586,0.612
2022,ISA,Isa,Sokoto,7.55,1747,0.656
2022,Isampo,Bomadi,Delta,3.01,1011,0.711
2022,Isanlu-Esa,Yagba West,Kogi,8.68,148,0.529
2022,Ise,Ise/Orun,Ekiti,2.14,313,0.552
2022,ISEYIN,Iseyin,Oyo,9.27,865,0.607
2022,Ishaga,Oshodi-Isolo,Lagos,7.64,1760,0.77
2022,Itapa,Oye,Ekiti,8.77,244,0.716
2022,Itas,Itas/Gadau,Bauchi,6.71,489,0.676
2022,Itobe,Ofu,Kogi,6.71,429,0.91
2022,Iwerekun,Ibeju/Lekki,Lagos,1.93,1671,0.827
2022,IWO,Iwo,Osun,9.43,1810,0.913
2022,Iyahe,Yala,Cross River,1.4,913,0.636
2022,Izge Rana,Gwoza,Borno,7.29,447,0.909
2022,Izom,Gurara,Niger,7.2,1179,0.548
2022,J. Abdullahi,Bali,Taraba,8.22,1434,0.971
2022,Jada,Jada,Adamawa,8.83,1139,0.782
2022,Jajibiriri,Yunusari,Yobe,5.89,1894,0.824
2022,Jakusko,Jakusko,Yobe,7.97,1938,0.575
2022,Jalam,Damban,Bauchi,2.17,1543,0.851
2022,JALINGO,Jalingo,Taraba,9.43,982,0.937
2022,JAMAARE,Jama'are,Bauchi,4.77,1830,0.664
2022,Jambako,Maradun,Zamfara,1.77,694,0.928
2022,Jarang,Mayo-Belwa,Adamawa,6.44,1657,0.849
2022,Jarmowo,Giade,Bauchi,1.21,125,0.981
2022,JEBBA,Moro,Kwara,2.28,1386,0.531
2022,Jega,Jega,Kebbi,1.92,1973,0.846
2022,Jege,Yagba East,Kogi,2.01,531,0.79
2022,Jen,Lau,Taraba,7.24,1793,0.591
2022,Jere,Kagarko,Kaduna,3.76,765,0.728
2022,Jiberu,Girei,Adamawa,6.78,960,0.959
2022,Jibiya,Jibia,Katsina,3.34,1024,0.604
2022,Jilli,Gubio,Borno,4.27,887,0.82
2022,Jima,Gbako,Niger,2.79,789,0.753
2022,Jimeta,Yola North,Adamawa,7.16,1132,0.867
2022,Jinjere,Kogi,Kogi,4.37,1030,0.624
2022,JOS,Jos North,Plateau,1.9,1926,0.988
2022,KABBA,Kabba/Bunu,Kogi,5.83,1796,0.774
2022,Kabogi,Mashegu,Niger,9.91,833,0.869
2022,Kachako,Takai,Kano,1.67,1429,0.734
2022,Kachia,Kachia,Kaduna,7.24,1742,0.526
2022,Kadagiwa,Wurno,Sokoto,8.99,378,0.716
2022,Kadaura,Birnin-Gwari,Kaduna,8.68,351,0.857
2022,Kade,Shanga,Kebbi,5.33,575,0.706
2022,KADUNA,Kaduna North,Kaduna,2.88,1954,0.537
2022,KAFANCHAN,Jema'a,Kaduna,1.5,1665,0.548
2022,Kafin,Paikoro,Niger,7.06,249,0.55
2022,Kagarko,Kagarko,Kaduna,8.36,791,0.814
2022,Kaiama,Kaiama,Kwara,5.1,1975,0.83
2022,Kaingwa,Arewa-Dandi,Kebbi,5.48,1202,0.629
2022,Kainyehu,Toto,Nasarawa,8.24,639,0.837
2022,Kajiji,Shagari,Sokoto,3.32,1011,0.62
2022,Kakangi,Birnin-Gwari,Kaduna,8.64,292,0.784
2022,Kala Kafra,Kala/Balge,Borno,6.36,1018,0.803
2022,Kalgo,Kalgo,Kebbi,7.62,921,0.807
2022,Kali,Borgu,Niger,3.5,1784,0.758
2022,Kalmai,Billiri,Gombe,1.84,1993,1
2022,Kamba,Dandi,Kebbi,4.4,1451,0.741
2022,KANGI,Shanga,Kebbi,5.55,726,0.892
2022,Kankara,Kankara,Katsina,6.96,1741,0.828
2022,Kankiya,Kankia,Katsina,9.36,457,0.839
2022,Kanya Baba,Babura,Jigawa,5.4,626,0.747
2022,Karagu,Yunusari,Yobe,6.02,880,0.944
2022,Karama,Gagarawa,Jigawa,6.93,691,0.852
2022,Karauchi,Maru,Zamfara,8.68,793,0.939
2022,Karaye,Karaye,Kano,3.08,712,0.984
2022,Kare,Fika,Yobe,1.64,938,0.512
2022,Kariari,Bursari,Yobe,6.43,381,0.822
2022,Karim Lamido,Karim-Lamido,Taraba,5.41,1595,0.936
2022,Karo,Mokwa,Niger,3.73,1751,0.962
2022,Karshi,Abuja Municipal,Federal Capital Territory,4.34,1670,0.907
2022,Karunji,Baruten,Kwara,2.8,820,0.678
2022,Kataergi,Katcha,Niger,9.59,1223,0.828
2022,Katagum,Zaki,Bauchi,2.42,375,0.69
2022,Katami,Silame,Sokoto,9.42,896,0.519
2022,Katamma,Jakusko,Yobe,6.79,396,0.611
2022,KATSINA,Katsina,Katsina,5.98,1232,0.915
2022,KATSINA ALA,Katsina-Ala,Benue,2.85,1964,0.904
2022,Kaugama,Kaugama,Jigawa,5.32,1930,0.521
2022,Kaura Namoda,Kaura Namoda,Zamfara,4.72,1865,0.548
2022,Kazaure,Kazaure,Jigawa,7.92,721,0.959
2022,Keana,Keana,Nasarawa,2.83,427,0.702
2022,Kebbe,Kebbe,Sokoto,1.56,144,0.95
2022,KEFFI,Keffi,Nasarawa,1.09,1880,0.779
2022,Keffin Hausa,Kafin Hausa,Jigawa,1.41,1505,0.611
2022,Kembu,Ngaski,Kebbi,3.9,1880,0.894
2022,Kende,Bagudo,Kebbi,3.15,1951,0.511
2022,Kenu,Baruten,Kwara,7.93,444,0.802
2022,Kerun,Bukkuyum,Zamfara,2.5,123,0.846
2022,Kesangala,Nganzai,Borno,9.91,510,0.934
2022,Kilogbe,Baruten,Kwara,3.46,1251,0.763
2022,Kinsha,Gamawa,Bauchi,6.4,1956,0.608
2022,Kiri,Shelleng,Adamawa,7.58,242,0.588
2022,Kirikasama,Kiri Kasamma,Jigawa,2.92,1609,0.603
2022,KISHI,Irepo,Oyo,5.61,1063,0.557
2022,Kiyawa,Kiyawa,Jigawa,6.76,1892,0.645
2022,Kogin Baba,Toungo,Adamawa,9.33,876,0.536
2022,KOKO,Shanga,Kebbi,6.09,747,0.735
2022,Kokori,Ethiope East,Delta,9.69,1705,0.978
2022,Kokuwa,Gulani,Yobe,7.95,254,0.558
2022,Kombo,Balanga,Gombe,7.33,1104,0.553
2022,Konduga,Konduga,Borno,1.8,409,0.75
2022,Konkul,Maiha,Adamawa,4.73,1819,0.822
2022,Konkwesso,Borgu,Niger,4.14,605,0.961
2022,KONTAGORA,Kontagora,Niger,8.25,139,0.635
2022,Kotonkoro,Mariga,Niger,4.43,387,0.716
2022,Kubacha,Kagarko,Kaduna,5.27,360,0.725
2022,Kubli,Borgu,Niger,2.86,1993,0.953
2022,Kudan,Kudan,Kaduna,4.09,975,0.945
2022,Kujakwa,Kuje,Federal Capital Territory,7.68,1250,0.935
2022,Kuje,Abuja Municipal,Federal Capital Territory,2.27,1238,0.879
2022,Kukawa,Kukawa,Borno,2.68,1010,0.563
2022,Kumagunnam,Yusufari,Yobe,1.45,1000,0.508
2022,Kumshe,Bama,Borno,9.88,1152,0.766
2022,Kumuo,Shira,Bauchi,1.8,1527,0.796
2022,Kunchi,Kunchi,Kano,6.9,985,0.596
2022,Kunya,Minjibir,Kano,9.19,463,0.637
2022,Kura,Kura,Kano,3.9,894,0.595
2022,Kurama Suko,Fakai,Kebbi,8.85,156,0.707
2022,Kurdula,Gudu,Sokoto,2.49,1408,0.857
2022,Kurfi,Kurfi,Katsina,4.32,1666,0.937
2022,Kurua,Tureta,Sokoto,9.78,937,0.683
2022,Kurugin Maidowa,Mariga,Niger,4.32,360,0.977
2022,Kurukuru,Sabon Birni,Sokoto,5.46,1259,0.877
2022,Kusheriki,Rafi,Niger,2.72,1969,0.866
2022,Kutigi,Lavun,Niger,7.66,444,0.705
2022,Kutiluko,Agaie,Niger,3.69,872,0.633
2022,Kutiwenji,Lavun,Niger,6.72,1900,0.981
2022,Kwadaga,Birnin-Gwari,Kaduna,8.87,120,0.548
2022,Kwajaffa Babur,Hawul,Borno,3.86,236,0.555
2022,Kwali,Kwali,Federal Capital Territory,4.01,1147,0.593
2022,Kware,Kware,Sokoto,1.96,101,0.665
2022,Kwiambana,Maru,Zamfara,5.78,472,0.61
2022,Kwolla,Qua'an Pan,Plateau,4.32,829,0.716
2022,Lafagu,Bagudo,Kebbi,2.6,290,0.612
2022,Lafia,Dekina,Kogi,4.22,282,0.716
2022,LAFIAGI,Edu,Kwara,4.57,1540,0.622
2022,LAGOS,Eti-Osa,Lagos,2.19,1864,0.726
2022,Lalupon,Lagelu,Oyo,4.88,1915,0.714
2022,Lame,Toro,Bauchi,8.23,1377,0.814
2022,Laminga,Nasarawa,Nasarawa,9.76,1164,0.905
2022,Langtang,Langtang North,Plateau,4.79,1864,0.643
2022,Lanlate,Ibarapa East,Oyo,5.76,1045,0.932
2022,Lantewa,Tarmua,Yobe,6.6,1753,0.779
2022,Lapai,Lapai,Niger,6.99,827,0.754
2022,Lau,Lau,Taraba,3.49,281,0.69
2022,Lema,Arewa-Dandi,Kebbi,4.27,1021,0.784
2022,LERE,Tafawa-Balewa,Bauchi,1.91,740,0.855
2022,Letugbene,Ekeremor,Bayelsa,5.13,1820,0.815
2022,Libba,Maiyama,Kebbi,1.09,1691,0.951
2022,Limanti,Mafa,Borno,5.34,1787,0.614
2022,Little Gombi,Gombi,Adamawa,9.76,1744,0.834
2022,Ljaiye,Itesiwaju,Oyo,2.92,292,0.629
2022,LOGOMANI,Ngala,Borno,2.17,206,0.884
2022,LOKOJA,Lokoja,Kogi,7.53,961,0.533
2022,Lollo,Bagudo,Kebbi,8.55,238,0.697
2022,Madalla,Suleja,Niger,7.74,549,0.573
2022,Madara,Katagum,Bauchi,2.34,1771,0.609
2022,Mafa,Mafa,Borno,4.5,822,0.591
2022,Magami,Gusau,Zamfara,8.14,1469,0.954
2022,Magumeri,Magumeri,Borno,5,627,0.781
2022,Mahuta,Fakai,Kebbi,9.89,882,0.789
2022,Mai Gora,Faskari,Katsina,8.27,722,0.819
2022,MAIDUGURI,Maiduguri,Borno,2.67,1265,0.709
2022,Maigatari,Maigatari,Jigawa,8.18,233,0.969
2022,Maiha,Maiha,Adamawa,7.15,1086,0.816
2022,Maimadi,Alkaleri,Bauchi,9.17,1284,0.722
2022,Mainok,Kaga,Borno,9.18,1531,0.918
2022,Maiyema,Maiyama,Kebbi,4.09,1664,0.681
2022,MAKURDI,Makurdi,Benue,6.21,1054,0.954
2022,Mala,Gassol,Taraba,3.38,673,0.669
2022,Malissa,Gwandu,Kebbi,4.06,1334,0.52
2022,Mallamji,Tureta,Sokoto,3.46,881,0.966
2022,Malum Maja,Dikwa,Borno,3.03,233,0.705
2022,Malumfashi,Malumfashi,Katsina,5.05,1102,0.562
2022,Mamu,Ijebu North,Ogun,8.67,381,0.916
2022,Manegi,Mashegu,Niger,7.33,1423,0.876
2022,Mani,Mani,Katsina,5.98,1584,0.789
2022,Manmagi,Gbako,Niger,5.99,1341,0.576
2022,Manu,Tangaza,Sokoto,2.52,1643,0.814
2022,Maradun,Maradun,Zamfara,1.11,1656,0.861
2022,Marafa,Fakai,Kebbi,9.94,1675,0.87
2022,Mararaba,Donga,Taraba,2.04,725,0.854
2022,Marguba,Kaga,Borno,5.77,1065,0.815
2022,Marnona,Wurno,Sokoto,7.7,1142,0.972
2022,Marte,Marte,Borno,9.13,696,0.767
2022,Masba,Konduga,Borno,9.48,1639,0.691
2022,Mashe,Edu,Kwara,4.94,1234,0.833
2022,Matani,Toto,Nasarawa,7.82,1423,0.86
2022,Matari,Soba,Kaduna,6.56,1741,0.77
2022,Mato,Shendam,Plateau,3.61,367,0.933
2022,Matsena,Machina,Yobe,1.53,1287,0.727
2022,Mayaki,Lapai,Niger,9.46,1319,0.609
2022,Mayo Faran,Mayo-Belwa,Adamawa,4.53,240,0.975
2022,Mayo Lope,Demsa,Adamawa,7.56,949,0.952
2022,Mayo Ndaga,Sardauna,Taraba,6.71,1546,0.857
2022,Mbara,Vandeikya,Benue,4.08,1121,0.947
2022,Meko,Imeko-Afon,Ogun,4,1110,0.521
2022,Meori,Yusufari,Yobe,7.83,372,0.765
2022,MINNA,Chanchaga,Niger,2.27,141,0.579
2022,Miringa,Biu,Borno,5.03,169,0.59
2022,Misau,Misau,Bauchi,3.37,1964,0.63
2022,Miya,Ganjuwa,Bauchi,2.24,1516,0.764
2022,Mogo,Agwara,Niger,7.49,323,0.627
2022,MOKWA,Mokwa,Niger,7.98,590,0.922
2022,Monguno,Monguno,Borno,4.74,1101,0.756
2022,Moniya,Akinyele,Oyo,1.96,553,0.671
2022,Monkin,Zing,Taraba,6.77,629,0.58
2022,Mopa,Mopa-Muro,Kogi,7.91,512,0.909
2022,Moriki,Zurmi,Zamfara,2.88,1645,0.511
2022,Moroa,Akwanga,Nasarawa,8.91,521,0.7
2022,Mosalachi,Mokwa,Niger,1.54,206,0.922
2022,Moshi,Kaiama,Kwara,8.38,610,0.708
2022,Mubi,Mubi South,Adamawa,8.71,173,0.979
2022,Muduru,Mani,Katsina,2.58,1664,0.894
2022,Mule,Mashegu,Niger,3.91,1623,0.98
2022,Mulgai,Damboa,Borno,1.97,1772,0.765
2022,Mungadi,Maiyama,Kebbi,4.47,1453,0.793
2022,Murba,Damaturu,Yobe,4.54,356,0.9
2022,Muri,Karim-Lamido,Taraba,3.37,834,0.739
2022,Musawa,Musawa,Katsina,7.89,1844,0.586
2022,Mutum Biyu,Gassol,Taraba,6.94,1072,0.563
2022,Mutumji,Maru,Zamfara,3.63,1571,0.978
2022,Muya,Birnin-Gwari,Kaduna,6.69,955,0.761
2022,NAFADA,Nafada,Gombe,1.2,1838,0.613
2022,Namu,Qua'an Pan,Plateau,9.7,875,0.884
2022,Nasarawa,Shanga,Kebbi,1.1,1945,0.848
2022,Nasarawa,Bukkuyum,Zamfara,4.08,1993,0.621
2022,NASARAWA,Nasarawa,Nasarawa,4.12,557,0.586
2022,Ndashe,Lapai,Niger,1.83,857,0.782
2022,Ngamdu,Kaga,Borno,3.91,1098,0.823
2022,Ngelewa,Marte,Borno,1.6,819,0.719
2022,Ngurore,Yola South,Adamawa,7.76,410,0.718
2022,NGURU,Nguru,Yobe,7.66,919,0.792
2022,Nikrowa,Ovia South West,Edo,3.22,502,0.857
2022,Ningi,Ningi,Bauchi,9.53,616,0.767
2022,Nsukka,Nsukka,Enugu,5.3,901,0.873
2022,Nugmagi,Lapai,Niger,8.84,373,0.674
